model,feature,criteria,rbo,num_comparisons
gemini,Watch streams,Cost,0.29886649138182875,50
gemini,Watch streams,Customer Support,0.14260590125620798,50
gemini,Watch streams,Customization Options,0.140496640373941,50
gemini,Watch streams,Ease of Use,0.012655565293602102,50
gemini,Watch streams,Feature Set,0.46989190768331873,50
gemini,Watch streams,Geographical Availability,0.140496640373941,50
gemini,Watch streams,Integration Capabilities,0.6303710195734736,50
gemini,Watch streams,In App Purchases,0.3357230499561787,50
gemini,Watch streams,Monthly Active Users,0.18734443470639792,50
gemini,Watch streams,Number of Downloads,0.3876774758983348,50
gemini,Watch streams,Platform Availability,0.30097575226409584,50
gemini,Watch streams,Security and Privacy,0.0021092608822670168,50
gemini,Watch streams,Update Frequency,0.6324802804557406,50
gemini,Watch streams,User Base,0.2051066316096991,50
gemini,Watch streams,User Engagement,0.30641542506573183,50
gemini,Watch streams,User Ratings,0.010546304411335085,50
gemini,Write notes,Cost,0.5304586619924043,50
gemini,Write notes,Customer Support,0.6770201577563542,50
gemini,Write notes,Customization Options,0.18729769208296815,50
gemini,Write notes,Ease of Use,0.5879754601226993,50
gemini,Write notes,Feature Set,0.47767455448437046,50
gemini,Write notes,Geographical Availability,0.6739117732982762,50
gemini,Write notes,Integration Capabilities,0.4021618463336254,50
gemini,Write notes,In App Purchases,0.3312883435582822,50
gemini,Write notes,Monthly Active Users,0.6104002337131171,50
gemini,Write notes,Number of Downloads,0.5466549810108091,50
gemini,Write notes,Platform Availability,0.6221676891615542,50
gemini,Write notes,Security and Privacy,0.0,50
gemini,Write notes,Update Frequency,0.5330645632486123,50
gemini,Write notes,User Base,0.5788606485539001,50
gemini,Write notes,User Engagement,0.4775109553023663,50
gemini,Write notes,User Ratings,0.5059304703476483,50
mistral,Access to movies,Cost,0.0,50
mistral,Access to movies,Customer Support,0.8374758983347941,50
mistral,Access to movies,Customization Options,0.0,50
mistral,Access to movies,Ease of Use,0.7911831726555653,50
mistral,Access to movies,Feature Set,0.8564592462751972,50
mistral,Access to movies,Geographical Availability,0.8739994157172072,50
mistral,Access to movies,Integration Capabilities,0.8321472392638037,50
mistral,Access to movies,In App Purchases,0.8764417177914112,50
mistral,Access to movies,Monthly Active Users,0.8645632486123285,50
mistral,Access to movies,Number of Downloads,0.8778848962898042,50
mistral,Access to movies,Platform Availability,0.855016067776804,50
mistral,Access to movies,Security and Privacy,0.8321472392638037,50
mistral,Access to movies,Update Frequency,0.8782179374817412,50
mistral,Access to movies,User Base,0.8452468594799882,50
mistral,Access to movies,User Engagement,0.8304820333041192,50
mistral,Access to movies,User Ratings,0.8592345895413379,50
mistral,Access to podcasts,Cost,1.0,50
mistral,Access to podcasts,Customer Support,0.8210926088226702,50
mistral,Access to podcasts,Customization Options,0.0,50
mistral,Access to podcasts,Ease of Use,0.8,50
mistral,Access to podcasts,Feature Set,1.0,50
mistral,Access to podcasts,Geographical Availability,1.0,50
mistral,Access to podcasts,Integration Capabilities,1.0,50
mistral,Access to podcasts,In App Purchases,1.0,50
mistral,Access to podcasts,Monthly Active Users,1.0,50
mistral,Access to podcasts,Number of Downloads,1.0,50
mistral,Access to podcasts,Platform Availability,1.0,50
mistral,Access to podcasts,Security and Privacy,0.0,50
mistral,Access to podcasts,Update Frequency,1.0,50
mistral,Access to podcasts,User Base,1.0,50
mistral,Access to podcasts,User Engagement,1.0,50
mistral,Access to podcasts,User Ratings,1.0,50
mistral,Broadcast messages to multiple contacts,Cost,1.0,50
mistral,Broadcast messages to multiple contacts,Customer Support,1.0,50
mistral,Broadcast messages to multiple contacts,Customization Options,1.0,50
mistral,Broadcast messages to multiple contacts,Ease of Use,1.0,50
mistral,Broadcast messages to multiple contacts,Feature Set,1.0,50
mistral,Broadcast messages to multiple contacts,Geographical Availability,0.94560327198364,50
mistral,Broadcast messages to multiple contacts,Integration Capabilities,1.0,50
mistral,Broadcast messages to multiple contacts,In App Purchases,0.3141688577271399,50
mistral,Broadcast messages to multiple contacts,Monthly Active Users,0.6225533158048496,50
mistral,Broadcast messages to multiple contacts,Number of Downloads,0.7824130879345603,50
mistral,Broadcast messages to multiple contacts,Platform Availability,1.0,50
mistral,Broadcast messages to multiple contacts,Security and Privacy,0.4829097283085013,50
mistral,Broadcast messages to multiple contacts,Update Frequency,1.0,50
mistral,Broadcast messages to multiple contacts,User Base,0.6858311422728601,50
mistral,Broadcast messages to multiple contacts,User Engagement,1.0,50
mistral,Broadcast messages to multiple contacts,User Ratings,1.0,50
mistral,Build photo collage,Cost,0.21847502191060475,50
mistral,Build photo collage,Customer Support,0.9346129126497226,50
mistral,Build photo collage,Customization Options,0.7662518258837278,50
mistral,Build photo collage,Ease of Use,0.34625182588372766,50
mistral,Build photo collage,Feature Set,0.6159217061057551,50
mistral,Build photo collage,Geographical Availability,0.9451592170610575,50
mistral,Build photo collage,Integration Capabilities,0.8016652059596845,50
mistral,Build photo collage,In App Purchases,0.7662518258837278,50
mistral,Build photo collage,Monthly Active Users,0.36690037978381534,50
mistral,Build photo collage,Number of Downloads,0.9135203038270524,50
mistral,Build photo collage,Platform Availability,0.9514869997078589,50
mistral,Build photo collage,Security and Privacy,0.31556529360210345,50
mistral,Build photo collage,Update Frequency,0.7578147823546595,50
mistral,Build photo collage,User Base,0.38799298860648546,50
mistral,Build photo collage,User Engagement,0.4100379783815366,50
mistral,Build photo collage,User Ratings,0.27242769500438213,50
mistral,Collaborate with others,Cost,0.8877008472100496,50
mistral,Collaborate with others,Customer Support,0.9578147823546598,50
mistral,Collaborate with others,Customization Options,0.8877008472100496,50
mistral,Collaborate with others,Ease of Use,0.8708267601519136,50
mistral,Collaborate with others,Feature Set,0.9578147823546598,50
mistral,Collaborate with others,Geographical Availability,0.9367221735319896,50
mistral,Collaborate with others,Integration Capabilities,0.9578147823546598,50
mistral,Collaborate with others,In App Purchases,0.9451592170610575,50
mistral,Collaborate with others,Monthly Active Users,0.9367221735319896,50
mistral,Collaborate with others,Number of Downloads,0.8701139351446099,50
mistral,Collaborate with others,Platform Availability,0.9451592170610575,50
mistral,Collaborate with others,Security and Privacy,0.0,50
mistral,Collaborate with others,Update Frequency,0.9578147823546598,50
mistral,Collaborate with others,User Base,0.9367221735319896,50
mistral,Collaborate with others,User Engagement,0.8792638036809817,50
mistral,Collaborate with others,User Ratings,0.9367221735319896,50
mistral,Go Live,Cost,0.0,50
mistral,Go Live,Customer Support,0.0,50
mistral,Go Live,Customization Options,0.21758691206543965,50
mistral,Go Live,Ease of Use,0.32112182296231373,50
mistral,Go Live,Feature Set,0.7384750219106047,50
mistral,Go Live,Geographical Availability,0.3774466841951504,50
mistral,Go Live,Integration Capabilities,0.0,50
mistral,Go Live,In App Purchases,0.0,50
mistral,Go Live,Monthly Active Users,0.3774466841951504,50
mistral,Go Live,Number of Downloads,0.3774466841951504,50
mistral,Go Live,Platform Availability,0.10359333917616124,50
mistral,Go Live,Security and Privacy,0.0,50
mistral,Go Live,Update Frequency,0.38439964943032423,50
mistral,Go Live,User Base,0.4054922582529943,50
mistral,Go Live,User Engagement,0.3774466841951504,50
mistral,Go Live,User Ratings,0.0,50
mistral,Keeping up with friends,Cost,0.6578381536663744,50
mistral,Keeping up with friends,Customer Support,0.7932924335378323,50
mistral,Keeping up with friends,Customization Options,0.0,50
mistral,Keeping up with friends,Ease of Use,0.8096114519427402,50
mistral,Keeping up with friends,Feature Set,0.4829739994157173,50
mistral,Keeping up with friends,Geographical Availability,0.8096114519427402,50
mistral,Keeping up with friends,Integration Capabilities,0.8096114519427402,50
mistral,Keeping up with friends,In App Purchases,0.40131463628396147,50
mistral,Keeping up with friends,Monthly Active Users,0.40131463628396147,50
mistral,Keeping up with friends,Number of Downloads,0.4829739994157173,50
mistral,Keeping up with friends,Platform Availability,0.8096114519427402,50
mistral,Keeping up with friends,Security and Privacy,0.23867952088810981,50
mistral,Keeping up with friends,Update Frequency,0.40131463628396147,50
mistral,Keeping up with friends,User Base,0.40131463628396147,50
mistral,Keeping up with friends,User Engagement,0.48297399941571717,50
mistral,Keeping up with friends,User Ratings,0.7932924335378323,50
mistral,List items for sale,Cost,0.4829097283085013,50
mistral,List items for sale,Customer Support,0.2,50
mistral,List items for sale,Customization Options,0.4632778264680105,50
mistral,List items for sale,Ease of Use,0.10546304411335085,50
mistral,List items for sale,Feature Set,0.4632778264680105,50
mistral,List items for sale,Geographical Availability,0.4829097283085013,50
mistral,List items for sale,Integration Capabilities,1.0,50
mistral,List items for sale,In App Purchases,0.2843704352906807,50
mistral,List items for sale,Monthly Active Users,0.4829097283085013,50
mistral,List items for sale,Number of Downloads,0.4074203914694711,50
mistral,List items for sale,Platform Availability,0.6897458369851007,50
mistral,List items for sale,Security and Privacy,0.15985977212971075,50
mistral,List items for sale,Update Frequency,0.08437043529068067,50
mistral,List items for sale,User Base,0.4829097283085013,50
mistral,List items for sale,User Engagement,0.5931638913234005,50
mistral,List items for sale,User Ratings,0.2632778264680105,50
mistral,Photo effects,Cost,0.46379199532573756,50
mistral,Photo effects,Customer Support,0.483640081799591,50
mistral,Photo effects,Customization Options,0.3709669880222027,50
mistral,Photo effects,Ease of Use,0.4885480572597136,50
mistral,Photo effects,Feature Set,0.444861232836693,50
mistral,Photo effects,Geographical Availability,0.48029214139643583,50
mistral,Photo effects,Integration Capabilities,0.3565702600058428,50
mistral,Photo effects,In App Purchases,0.2371954425942156,50
mistral,Photo effects,Monthly Active Users,0.16156003505696756,50
mistral,Photo effects,Number of Downloads,0.5335962605901255,50
mistral,Photo effects,Platform Availability,0.4105755185509786,50
mistral,Photo effects,Security and Privacy,0.44486123283669293,50
mistral,Photo effects,Update Frequency,0.3242068361086766,50
mistral,Photo effects,User Base,0.2152906806894537,50
mistral,Photo effects,User Engagement,0.4727256792287467,50
mistral,Photo effects,User Ratings,0.45009640666082384,50
mistral,Play games,Cost,0.5889921121822962,50
mistral,Play games,Customer Support,0.0,50
mistral,Play games,Customization Options,0.3502483201869704,50
mistral,Play games,Ease of Use,0.97280163599182,50
mistral,Play games,Feature Set,0.5591294186386212,50
mistral,Play games,Geographical Availability,0.7993339176161263,50
mistral,Play games,Integration Capabilities,0.5836809815950921,50
mistral,Play games,In App Purchases,0.0,50
mistral,Play games,Monthly Active Users,0.7570844288635701,50
mistral,Play games,Number of Downloads,0.6333683903009056,50
mistral,Play games,Platform Availability,0.4557113643003214,50
mistral,Play games,Security and Privacy,0.0,50
mistral,Play games,Update Frequency,0.4490213263219398,50
mistral,Play games,User Base,0.38011101373064554,50
mistral,Play games,User Engagement,0.5836809815950921,50
mistral,Play games,User Ratings,0.6149868536371603,50
mistral,Play playlist on shuffle mode,Cost,0.8945369558866493,50
mistral,Play playlist on shuffle mode,Customer Support,1.0,50
mistral,Play playlist on shuffle mode,Customization Options,1.0,50
mistral,Play playlist on shuffle mode,Ease of Use,1.0,50
mistral,Play playlist on shuffle mode,Feature Set,1.0,50
mistral,Play playlist on shuffle mode,Geographical Availability,1.0,50
mistral,Play playlist on shuffle mode,Integration Capabilities,1.0,50
mistral,Play playlist on shuffle mode,In App Purchases,1.0,50
mistral,Play playlist on shuffle mode,Monthly Active Users,1.0,50
mistral,Play playlist on shuffle mode,Number of Downloads,1.0,50
mistral,Play playlist on shuffle mode,Platform Availability,1.0,50
mistral,Play playlist on shuffle mode,Security and Privacy,0.0,50
mistral,Play playlist on shuffle mode,Update Frequency,1.0,50
mistral,Play playlist on shuffle mode,User Base,1.0,50
mistral,Play playlist on shuffle mode,User Engagement,1.0,50
mistral,Play playlist on shuffle mode,User Ratings,1.0,50
mistral,Rate movies,Cost,0.9789073911773297,50
mistral,Rate movies,Customer Support,1.0,50
mistral,Rate movies,Customization Options,0.9789073911773297,50
mistral,Rate movies,Ease of Use,1.0,50
mistral,Rate movies,Feature Set,1.0,50
mistral,Rate movies,Geographical Availability,1.0,50
mistral,Rate movies,Integration Capabilities,1.0,50
mistral,Rate movies,In App Purchases,0.9156295647093193,50
mistral,Rate movies,Monthly Active Users,1.0,50
mistral,Rate movies,Number of Downloads,0.9367221735319896,50
mistral,Rate movies,Platform Availability,1.0,50
mistral,Rate movies,Security and Privacy,0.9578147823546598,50
mistral,Rate movies,Update Frequency,1.0,50
mistral,Rate movies,User Base,1.0,50
mistral,Rate movies,User Engagement,1.0,50
mistral,Rate movies,User Ratings,1.0,50
mistral,Search for offer on item,Cost,0.8965819456617001,50
mistral,Search for offer on item,Customer Support,0.5509786736780602,50
mistral,Search for offer on item,Customization Options,0.3774466841951504,50
mistral,Search for offer on item,Ease of Use,0.8754893368390302,50
mistral,Search for offer on item,Feature Set,1.0,50
mistral,Search for offer on item,Geographical Availability,1.0,50
mistral,Search for offer on item,Integration Capabilities,0.3985392930178206,50
mistral,Search for offer on item,In App Purchases,1.0,50
mistral,Search for offer on item,Monthly Active Users,0.4,50
mistral,Search for offer on item,Number of Downloads,1.0,50
mistral,Search for offer on item,Platform Availability,0.6754893368390301,50
mistral,Search for offer on item,Security and Privacy,0.0,50
mistral,Search for offer on item,Update Frequency,1.0,50
mistral,Search for offer on item,User Base,1.0,50
mistral,Search for offer on item,User Engagement,1.0,50
mistral,Search for offer on item,User Ratings,1.0,50
mistral,Send files,Cost,0.4257201285422144,50
mistral,Send files,Customer Support,0.3974291557113642,50
mistral,Send files,Customization Options,0.8228454572012853,50
mistral,Send files,Ease of Use,0.7086765994741455,50
mistral,Send files,Feature Set,0.7086765994741454,50
mistral,Send files,Geographical Availability,0.05040023371311715,50
mistral,Send files,Integration Capabilities,0.1936897458369851,50
mistral,Send files,In App Purchases,0.5945077417470056,50
mistral,Send files,Monthly Active Users,0.0,50
mistral,Send files,Number of Downloads,0.3661700262927257,50
mistral,Send files,Platform Availability,0.25200116856558574,50
mistral,Send files,Security and Privacy,0.0,50
mistral,Send files,Update Frequency,0.6268594799883143,50
mistral,Send files,User Base,0.0,50
mistral,Send files,User Engagement,0.06327782646801051,50
mistral,Send files,User Ratings,0.3661700262927257,50
mistral,Watch streams,Cost,0.32451066316096994,50
mistral,Watch streams,Customer Support,0.4607069821793748,50
mistral,Watch streams,Customization Options,0.2764241893076249,50
mistral,Watch streams,Ease of Use,0.9167397020157756,50
mistral,Watch streams,Feature Set,0.7132340052585451,50
mistral,Watch streams,Geographical Availability,0.8534618755477652,50
mistral,Watch streams,Integration Capabilities,0.9167397020157756,50
mistral,Watch streams,In App Purchases,0.4607069821793748,50
mistral,Watch streams,Monthly Active Users,0.9167397020157756,50
mistral,Watch streams,Number of Downloads,0.9167397020157756,50
mistral,Watch streams,Platform Availability,0.9167397020157756,50
mistral,Watch streams,Security and Privacy,0.0,50
mistral,Watch streams,Update Frequency,0.4607069821793748,50
mistral,Watch streams,User Base,0.8956470931931054,50
mistral,Watch streams,User Engagement,0.5519135261466549,50
mistral,Watch streams,User Ratings,0.4975167981302951,50
mistral,Write notes,Cost,0.2109260882267017,50
mistral,Write notes,Customer Support,0.9087934560327199,50
mistral,Write notes,Customization Options,0.5861524978089395,50
mistral,Write notes,Ease of Use,0.78965819456617,50
mistral,Write notes,Feature Set,0.5650598889862692,50
mistral,Write notes,Geographical Availability,0.7280163599182004,50
mistral,Write notes,Integration Capabilities,0.6773590417762196,50
mistral,Write notes,In App Purchases,0.9087934560327199,50
mistral,Write notes,Monthly Active Users,0.6579024247735903,50
mistral,Write notes,Number of Downloads,0.7280163599182004,50
mistral,Write notes,Platform Availability,0.7280163599182004,50
mistral,Write notes,Security and Privacy,0.0,50
mistral,Write notes,Update Frequency,0.6283377154542797,50
mistral,Write notes,User Base,0.7280163599182004,50
mistral,Write notes,User Engagement,0.7666958808063103,50
mistral,Write notes,User Ratings,0.6283377154542797,50
openai,Access to movies,Cost,0.29120654396728013,50
openai,Access to movies,Customer Support,0.25439672801635993,50
openai,Access to movies,Customization Options,0.0,50
openai,Access to movies,Ease of Use,0.94560327198364,50
openai,Access to movies,Feature Set,1.0,50
openai,Access to movies,Geographical Availability,1.0,50
openai,Access to movies,Integration Capabilities,0.2,50
openai,Access to movies,In App Purchases,0.92988606485539,50
openai,Access to movies,Monthly Active Users,1.0,50
openai,Access to movies,Number of Downloads,0.5877884896289803,50
openai,Access to movies,Platform Availability,0.8877008472100496,50
openai,Access to movies,Security and Privacy,0.8912065439672802,50
openai,Access to movies,Update Frequency,0.94560327198364,50
openai,Access to movies,User Base,0.5509786736780602,50
openai,Access to movies,User Engagement,1.0,50
openai,Access to movies,User Ratings,0.47753432661408113,50
openai,Access to podcasts,Cost,0.33526146654981004,50
openai,Access to podcasts,Customer Support,0.0,50
openai,Access to podcasts,Customization Options,0.0,50
openai,Access to podcasts,Ease of Use,0.0,50
openai,Access to podcasts,Feature Set,0.0,50
openai,Access to podcasts,Geographical Availability,0.6980426526438797,50
openai,Access to podcasts,Integration Capabilities,0.09658194566170025,50
openai,Access to podcasts,In App Purchases,0.07548933683903009,50
openai,Access to podcasts,Monthly Active Users,0.8945369558866493,50
openai,Access to podcasts,Number of Downloads,0.7195442594215601,50
openai,Access to podcasts,Platform Availability,1.0,50
openai,Access to podcasts,Security and Privacy,0.0,50
openai,Access to podcasts,Update Frequency,0.0,50
openai,Access to podcasts,User Base,0.9156295647093193,50
openai,Access to podcasts,User Engagement,0.7087934560327198,50
openai,Access to podcasts,User Ratings,0.38965819456616996,50
openai,Broadcast messages to multiple contacts,Cost,0.1941162722757815,50
openai,Broadcast messages to multiple contacts,Customer Support,0.43896581945661695,50
openai,Broadcast messages to multiple contacts,Customization Options,0.21592170610575517,50
openai,Broadcast messages to multiple contacts,Ease of Use,0.12451066316096991,50
openai,Broadcast messages to multiple contacts,Feature Set,0.8395851592170612,50
openai,Broadcast messages to multiple contacts,Geographical Availability,0.5955419222903885,50
openai,Broadcast messages to multiple contacts,Integration Capabilities,0.0,50
openai,Broadcast messages to multiple contacts,In App Purchases,0.32538124452234884,50
openai,Broadcast messages to multiple contacts,Monthly Active Users,0.30195734735612034,50
openai,Broadcast messages to multiple contacts,Number of Downloads,0.37111890154834937,50
openai,Broadcast messages to multiple contacts,Platform Availability,0.7526438796377448,50
openai,Broadcast messages to multiple contacts,Security and Privacy,0.03163891323400526,50
openai,Broadcast messages to multiple contacts,Update Frequency,0.5250482033304119,50
openai,Broadcast messages to multiple contacts,User Base,0.2808647385334502,50
openai,Broadcast messages to multiple contacts,User Engagement,0.23867952088810981,50
openai,Broadcast messages to multiple contacts,User Ratings,0.06882851300029214,50
openai,Build photo collage,Cost,0.11933976044405491,50
openai,Build photo collage,Customer Support,0.010546304411335085,50
openai,Build photo collage,Customization Options,0.5459304703476482,50
openai,Build photo collage,Ease of Use,0.11933976044405491,50
openai,Build photo collage,Feature Set,0.23710780017528485,50
openai,Build photo collage,Geographical Availability,0.2569208296815659,50
openai,Build photo collage,Integration Capabilities,0.17207128250073034,50
openai,Build photo collage,In App Purchases,0.010546304411335085,50
openai,Build photo collage,Monthly Active Users,0.3923926380368098,50
openai,Build photo collage,Number of Downloads,0.3492258252994449,50
openai,Build photo collage,Platform Availability,0.30680105170902716,50
openai,Build photo collage,Security and Privacy,0.0,50
openai,Build photo collage,Update Frequency,0.006327782646801051,50
openai,Build photo collage,User Base,0.5081974875839906,50
openai,Build photo collage,User Engagement,0.30002921413964356,50
openai,Build photo collage,User Ratings,0.5874963482325446,50
openai,Collaborate with others,Cost,0.7280163599182004,50
openai,Collaborate with others,Customer Support,0.29120654396728013,50
openai,Collaborate with others,Customization Options,0.02109260882267017,50
openai,Collaborate with others,Ease of Use,0.7280163599182004,50
openai,Collaborate with others,Feature Set,0.7824130879345603,50
openai,Collaborate with others,Geographical Availability,0.5964943032427695,50
openai,Collaborate with others,Integration Capabilities,0.9000876424189306,50
openai,Collaborate with others,In App Purchases,0.10546304411335085,50
openai,Collaborate with others,Monthly Active Users,0.2719836400817996,50
openai,Collaborate with others,Number of Downloads,0.5439672801635992,50
openai,Collaborate with others,Platform Availability,0.6283377154542797,50
openai,Collaborate with others,Security and Privacy,0.0,50
openai,Collaborate with others,Update Frequency,0.6490213263219399,50
openai,Collaborate with others,User Base,0.2719836400817996,50
openai,Collaborate with others,User Engagement,0.8244230207420392,50
openai,Collaborate with others,User Ratings,0.7280163599182004,50
openai,Go Live,Cost,0.0,50
openai,Go Live,Customer Support,0.35635407537248026,50
openai,Go Live,Customization Options,0.0,50
openai,Go Live,Ease of Use,0.23130587204206832,50
openai,Go Live,Feature Set,0.4155886649138182,50
openai,Go Live,Geographical Availability,0.28503651767455446,50
openai,Go Live,Integration Capabilities,0.05728308501314636,50
openai,Go Live,In App Purchases,0.01931638913234005,50
openai,Go Live,Monthly Active Users,0.02109260882267017,50
openai,Go Live,Number of Downloads,0.1139000876424189,50
openai,Go Live,Platform Availability,0.43117732982763646,50
openai,Go Live,Security and Privacy,0.0,50
openai,Go Live,Update Frequency,0.0,50
openai,Go Live,User Base,0.48086473853345013,50
openai,Go Live,User Engagement,0.0,50
openai,Go Live,User Ratings,0.012655565293602102,50
openai,Keeping up with friends,Cost,0.8164300321355538,50
openai,Keeping up with friends,Customer Support,0.8037744668419515,50
openai,Keeping up with friends,Customization Options,0.13402278702892198,50
openai,Keeping up with friends,Ease of Use,0.3604089979550102,50
openai,Keeping up with friends,Feature Set,0.4704528191644756,50
openai,Keeping up with friends,Geographical Availability,0.38846625766871157,50
openai,Keeping up with friends,Integration Capabilities,0.025311130587204203,50
openai,Keeping up with friends,In App Purchases,0.008437043529068067,50
openai,Keeping up with friends,Monthly Active Users,0.17207128250073034,50
openai,Keeping up with friends,Number of Downloads,0.1387671633070406,50
openai,Keeping up with friends,Platform Availability,0.5332865907099036,50
openai,Keeping up with friends,Security and Privacy,0.1877884896289804,50
openai,Keeping up with friends,Update Frequency,0.30912065439672803,50
openai,Keeping up with friends,User Base,0.17207128250073034,50
openai,Keeping up with friends,User Engagement,0.12566754309085595,50
openai,Keeping up with friends,User Ratings,0.1624423020742039,50
openai,List items for sale,Cost,0.4155652936021034,50
openai,List items for sale,Customer Support,0.38081799591002047,50
openai,List items for sale,Customization Options,0.0386327782646801,50
openai,List items for sale,Ease of Use,0.5624890446976337,50
openai,List items for sale,Feature Set,0.5352322524101665,50
openai,List items for sale,Geographical Availability,0.491603856266433,50
openai,List items for sale,Integration Capabilities,0.0021092608822670168,50
openai,List items for sale,In App Purchases,0.5477125328659072,50
openai,List items for sale,Monthly Active Users,0.29446099912357576,50
openai,List items for sale,Number of Downloads,0.12944200993280744,50
openai,List items for sale,Platform Availability,0.5538299737072743,50
openai,List items for sale,Security and Privacy,0.33014899211218224,50
openai,List items for sale,Update Frequency,0.5415600350569676,50
openai,List items for sale,User Base,0.3386736780601811,50
openai,List items for sale,User Engagement,0.3842068361086767,50
openai,List items for sale,User Ratings,0.20669588080631027,50
openai,Photo effects,Cost,0.17207128250073034,50
openai,Photo effects,Customer Support,0.24902132632193982,50
openai,Photo effects,Customization Options,0.46556237218813906,50
openai,Photo effects,Ease of Use,0.708786152497809,40
openai,Photo effects,Feature Set,0.8201577563540754,20
openai,Photo effects,Geographical Availability,0.537328366929594,40
openai,Photo effects,Integration Capabilities,0.16096990943616704,30
openai,Photo effects,In App Purchases,0.2028775927548933,20
openai,Photo effects,Monthly Active Users,0.0,20
openai,Photo effects,Number of Downloads,0.0,30
openai,Photo effects,Platform Availability,0.6368098159509202,50
openai,Photo effects,Security and Privacy,0.19999999999999996,50
openai,Photo effects,Update Frequency,0.6520829681565878,50
openai,Photo effects,User Base,0.0,50
openai,Photo effects,User Engagement,0.23501606777680398,50
openai,Photo effects,User Ratings,0.49347356120362257,50
openai,Play games,Cost,0.0,50
openai,Play games,Customer Support,0.005439672801635991,50
openai,Play games,Customization Options,0.0,50
openai,Play games,Ease of Use,0.0,50
openai,Play games,Feature Set,0.0,50
openai,Play games,Geographical Availability,0.0,50
openai,Play games,Integration Capabilities,0.048624014022787015,50
openai,Play games,In App Purchases,0.0,50
openai,Play games,Monthly Active Users,0.0,50
openai,Play games,Number of Downloads,0.0,50
openai,Play games,Platform Availability,0.0,50
openai,Play games,Security and Privacy,0.016319018404907973,50
openai,Play games,Update Frequency,0.0,50
openai,Play games,User Base,0.0,50
openai,Play games,User Engagement,0.0,50
openai,Play games,User Ratings,0.0,50
openai,Play playlist on shuffle mode,Cost,0.8401402278702893,50
openai,Play playlist on shuffle mode,Customer Support,0.9156295647093193,50
openai,Play playlist on shuffle mode,Customization Options,0.0,40
openai,Play playlist on shuffle mode,Ease of Use,0.9367221735319896,50
openai,Play playlist on shuffle mode,Feature Set,0.9578147823546598,50
openai,Play playlist on shuffle mode,Geographical Availability,0.9789073911773297,50
openai,Play playlist on shuffle mode,Integration Capabilities,0.8945369558866493,50
openai,Play playlist on shuffle mode,In App Purchases,0.8945369558866493,50
openai,Play playlist on shuffle mode,Monthly Active Users,0.6436459246275197,50
openai,Play playlist on shuffle mode,Number of Downloads,0.8612328366929595,50
openai,Play playlist on shuffle mode,Platform Availability,0.9367221735319896,50
openai,Play playlist on shuffle mode,Security and Privacy,0.0,50
openai,Play playlist on shuffle mode,Update Frequency,0.6769500438212096,50
openai,Play playlist on shuffle mode,User Base,0.81571720712825,50
openai,Play playlist on shuffle mode,User Engagement,0.8823254455156296,50
openai,Play playlist on shuffle mode,User Ratings,0.8068361086765995,50
openai,Rate movies,Cost,0.6415366637452528,50
openai,Rate movies,Customer Support,0.5043704352906807,50
openai,Rate movies,Customization Options,0.6715103710195736,50
openai,Rate movies,Ease of Use,0.6225533158048496,50
openai,Rate movies,Feature Set,0.6352088810984517,50
openai,Rate movies,Geographical Availability,0.4869880222027462,50
openai,Rate movies,Integration Capabilities,0.8673385918784693,50
openai,Rate movies,In App Purchases,0.16669588080631023,50
openai,Rate movies,Monthly Active Users,0.3034180543382997,50
openai,Rate movies,Number of Downloads,0.6904937189599767,50
openai,Rate movies,Platform Availability,0.6541922290388549,50
openai,Rate movies,Security and Privacy,0.16669588080631026,50
openai,Rate movies,Update Frequency,0.137166228454572,50
openai,Rate movies,User Base,0.8373648846041485,50
openai,Rate movies,User Engagement,0.8821034180543385,50
openai,Rate movies,User Ratings,0.6148758399065148,50
openai,Search for offer on item,Cost,0.25543090855974293,50
openai,Search for offer on item,Customer Support,0.1431492842535787,50
openai,Search for offer on item,Customization Options,0.4776102833771546,50
openai,Search for offer on item,Ease of Use,0.5309436167104878,50
openai,Search for offer on item,Feature Set,0.5961554192229039,50
openai,Search for offer on item,Geographical Availability,0.5826117440841367,50
openai,Search for offer on item,Integration Capabilities,0.5666257668711657,50
openai,Search for offer on item,In App Purchases,0.10213263219398186,50
openai,Search for offer on item,Monthly Active Users,0.0,50
openai,Search for offer on item,Number of Downloads,0.04653228162430616,50
openai,Search for offer on item,Platform Availability,0.47477066900379783,50
openai,Search for offer on item,Security and Privacy,0.08636868244230204,50
openai,Search for offer on item,Update Frequency,0.1501606777680397,50
openai,Search for offer on item,User Base,0.4400876424189308,50
openai,Search for offer on item,User Engagement,0.17557697925796084,50
openai,Search for offer on item,User Ratings,0.18543967280163598,50
openai,Send files,Cost,0.8810166520595968,50
openai,Send files,Customer Support,0.9,50
openai,Send files,Customization Options,0.018095238095238095,50
openai,Send files,Ease of Use,0.19365468886941278,50
openai,Send files,Feature Set,0.7879404031551271,50
openai,Send files,Geographical Availability,0.008437043529068067,50
openai,Send files,Integration Capabilities,0.685188431200701,50
openai,Send files,In App Purchases,0.06368098159509201,50
openai,Send files,Monthly Active Users,0.13588080631025412,50
openai,Send files,Number of Downloads,0.21013730645632486,50
openai,Send files,Platform Availability,0.8430499561787905,50
openai,Send files,Security and Privacy,0.16101665205959684,50
openai,Send files,Update Frequency,0.0,50
openai,Send files,User Base,0.22833771545427983,50
openai,Send files,User Engagement,0.74,50
openai,Send files,User Ratings,0.9,50
