criteria,feature,model,rbo,num_comparisons
Platform_Compatibility,Access to movies,openai,0.933508403312976,10
Platform_Compatibility,Access to movies,mistral,0.880127024735887,10
Platform_Compatibility,Access to movies,gemini,0.9197247321572057,10
Platform_Compatibility,Access to podcasts,openai,0.9833239075508944,10
Platform_Compatibility,Access to podcasts,mistral,0.9249575839790249,10
Platform_Compatibility,Access to podcasts,gemini,0.4955296271072876,9
Platform_Compatibility,Broadcast messages to multiple contacts,openai,0.6659535857343293,10
Platform_Compatibility,Broadcast messages to multiple contacts,mistral,0.9439076890348268,10
Platform_Compatibility,Broadcast messages to multiple contacts,gemini,0.26855943622739087,6
Platform_Compatibility,Build photo collage,openai,0.47312410582846737,10
Platform_Compatibility,Build photo collage,mistral,0.906698991528768,10
Platform_Compatibility,Build photo collage,gemini,0.13590147455706422,10
Platform_Compatibility,Collaborate with others,openai,0.926094590282373,10
Platform_Compatibility,Collaborate with others,mistral,0.9349014022635693,10
Platform_Compatibility,Collaborate with others,gemini,0.7743966739466679,10
Platform_Compatibility,Go Live,openai,0.6201895194692828,10
Platform_Compatibility,Go Live,mistral,0.0,10
Platform_Compatibility,Go Live,gemini,0.2609462711982255,8
Platform_Compatibility,Keeping up with friends,openai,0.3051098147398609,10
Platform_Compatibility,Keeping up with friends,mistral,0.7963952068952339,10
Platform_Compatibility,Keeping up with friends,gemini,0.6359084736725049,10
Platform_Compatibility,List items for sale,openai,0.5185944486884255,10
Platform_Compatibility,List items for sale,mistral,0.967595320354579,10
Platform_Compatibility,List items for sale,gemini,0.8945376784947114,10
Platform_Compatibility,Photo effects,openai,0.7306812119336762,10
Platform_Compatibility,Photo effects,mistral,0.6649739858534984,10
Platform_Compatibility,Photo effects,gemini,0.4556940336685081,10
Platform_Compatibility,Play games,openai,0.0,10
Platform_Compatibility,Play games,mistral,0.5662592352637539,10
Platform_Compatibility,Play games,gemini,0.09919776323005494,10
Platform_Compatibility,Play playlist on shuffle mode,openai,0.8141227414614246,10
Platform_Compatibility,Play playlist on shuffle mode,mistral,1.0,10
Platform_Compatibility,Play playlist on shuffle mode,gemini,0.2531817963444664,9
Platform_Compatibility,Rate movies,openai,0.515299707188322,10
Platform_Compatibility,Rate movies,mistral,0.967595320354579,10
Platform_Compatibility,Rate movies,gemini,0.6984759057753295,10
Platform_Compatibility,Search for offer on item,openai,0.5429432753926298,10
Platform_Compatibility,Search for offer on item,mistral,0.978396880236386,10
Platform_Compatibility,Send files,openai,0.7925529043336037,10
Platform_Compatibility,Send files,mistral,0.7810512579298367,10
Platform_Compatibility,Send files,gemini,0.7841288058265796,10
Platform_Compatibility,Watch streams,openai,0.05241165113277461,10
Platform_Compatibility,Watch streams,mistral,0.9295040343914431,10
Platform_Compatibility,Watch streams,gemini,0.6878595737999167,10
Platform_Compatibility,Write notes,openai,0.7033876823856671,10
Platform_Compatibility,Write notes,mistral,0.8285216717018857,10
Platform_Compatibility,Write notes,gemini,0.7196153709784443,10
Privacy_and_Security,Access to movies,openai,0.18587725853857548,10
Privacy_and_Security,Access to movies,mistral,0.7929232956808553,10
Privacy_and_Security,Access to movies,gemini,0.0,10
Privacy_and_Security,Access to podcasts,openai,0.043206239527228185,10
Privacy_and_Security,Access to podcasts,mistral,0.0,10
Privacy_and_Security,Broadcast messages to multiple contacts,openai,0.10825496856614372,10
Privacy_and_Security,Broadcast messages to multiple contacts,mistral,0.5796170470824049,10
Privacy_and_Security,Build photo collage,openai,0.0149872058932552,10
Privacy_and_Security,Build photo collage,mistral,0.906698991528768,10
Privacy_and_Security,Build photo collage,gemini,0.14906418603280466,10
Privacy_and_Security,Collaborate with others,openai,0.03600519960602348,10
Privacy_and_Security,Collaborate with others,mistral,0.03600519960602348,10
Privacy_and_Security,Collaborate with others,gemini,0.43808303437440577,10
Privacy_and_Security,Go Live,openai,0.03600519960602348,10
Privacy_and_Security,Go Live,mistral,0.0,10
Privacy_and_Security,Keeping up with friends,openai,0.19230097301518673,10
Privacy_and_Security,Keeping up with friends,mistral,0.16067361881435904,10
Privacy_and_Security,Keeping up with friends,gemini,0.0,10
Privacy_and_Security,List items for sale,openai,0.10432531520194059,10
Privacy_and_Security,List items for sale,mistral,0.37064078283264335,10
Privacy_and_Security,Photo effects,openai,0.0036005199606023485,10
Privacy_and_Security,Photo effects,mistral,0.2962445601447344,10
Privacy_and_Security,Photo effects,gemini,0.3294833593728056,10
Privacy_and_Security,Play games,openai,0.0,10
Privacy_and_Security,Play games,mistral,0.0,10
Privacy_and_Security,Play playlist on shuffle mode,openai,0.0,10
Privacy_and_Security,Play playlist on shuffle mode,mistral,0.0,10
Privacy_and_Security,Rate movies,openai,0.5008976273459125,10
Privacy_and_Security,Rate movies,mistral,0.5097175810872849,10
Privacy_and_Security,Search for offer on item,openai,0.4845769518207601,10
Privacy_and_Security,Search for offer on item,mistral,0.0,10
Privacy_and_Security,Send files,openai,0.0,10
Privacy_and_Security,Send files,mistral,0.0,10
Privacy_and_Security,Send files,gemini,0.0,10
Privacy_and_Security,Watch streams,openai,0.05241165113277461,10
Privacy_and_Security,Watch streams,mistral,0.0,10
Privacy_and_Security,Write notes,openai,0.03600519960602348,10
Privacy_and_Security,Write notes,mistral,0.11938566185155156,10
Privacy_and_Security,Write notes,gemini,0.014402079842409394,10
Subscription_Cost,Access to movies,openai,0.0,10
Subscription_Cost,Access to movies,mistral,0.0,10
Subscription_Cost,Access to podcasts,openai,0.5618039483299512,10
Subscription_Cost,Access to podcasts,mistral,0.0,10
Subscription_Cost,Broadcast messages to multiple contacts,openai,0.6280533756227257,10
Subscription_Cost,Broadcast messages to multiple contacts,mistral,0.9439076890348268,10
Subscription_Cost,Broadcast messages to multiple contacts,gemini,0.15862782955741803,6
Subscription_Cost,Build photo collage,openai,0.0,10
Subscription_Cost,Build photo collage,mistral,0.5332624304520461,10
Subscription_Cost,Collaborate with others,openai,0.440736049082218,10
Subscription_Cost,Collaborate with others,mistral,0.524116511327746,10
Subscription_Cost,Go Live,openai,0.021603119763614093,10
Subscription_Cost,Go Live,mistral,0.0,10
Subscription_Cost,Keeping up with friends,openai,0.7329619473749405,10
Subscription_Cost,Keeping up with friends,mistral,0.0,10
Subscription_Cost,List items for sale,openai,0.2685455607880083,10
Subscription_Cost,List items for sale,mistral,0.35623870299023397,10
Subscription_Cost,Photo effects,openai,0.1157851418909492,10
Subscription_Cost,Photo effects,mistral,0.6068663164346139,10
Subscription_Cost,Play games,openai,0.0036005199606023485,10
Subscription_Cost,Play games,mistral,0.25712965354839035,10
Subscription_Cost,Play playlist on shuffle mode,openai,0.0,10
Subscription_Cost,Play playlist on shuffle mode,mistral,0.7667474788219202,10
Subscription_Cost,Play playlist on shuffle mode,gemini,0.5576811071004338,9
Subscription_Cost,Rate movies,openai,0.4758834886722541,10
Subscription_Cost,Rate movies,mistral,0.5097175810872849,10
Subscription_Cost,Search for offer on item,openai,0.0,10
Subscription_Cost,Search for offer on item,mistral,0.0,10
Subscription_Cost,Send files,openai,0.6576680512943069,10
Subscription_Cost,Send files,mistral,0.051826525081928795,10
Subscription_Cost,Watch streams,openai,0.0155390861457575,10
Subscription_Cost,Watch streams,mistral,0.0,10
Subscription_Cost,Write notes,openai,0.1117753486549496,10
Subscription_Cost,Write notes,mistral,0.3886433826356551,10
Update_Frequency,Access to movies,openai,0.607496973573274,10
Update_Frequency,Access to movies,mistral,0.8171349857692327,10
Update_Frequency,Access to podcasts,openai,0.05268129205512909,10
Update_Frequency,Access to podcasts,mistral,0.9022174579120629,10
Update_Frequency,Broadcast messages to multiple contacts,openai,0.8396030212234363,10
Update_Frequency,Broadcast messages to multiple contacts,mistral,0.8950164179908582,10
Update_Frequency,Broadcast messages to multiple contacts,gemini,0.26855943622739087,6
Update_Frequency,Build photo collage,openai,0.05099240549927868,10
Update_Frequency,Build photo collage,mistral,0.3084875878515617,10
Update_Frequency,Build photo collage,gemini,0.15262876185187385,10
Update_Frequency,Collaborate with others,openai,0.8429269011462435,10
Update_Frequency,Collaborate with others,mistral,0.9493034821059785,10
Update_Frequency,Collaborate with others,gemini,0.8093313588460301,10
Update_Frequency,Go Live,openai,0.0,10
Update_Frequency,Go Live,mistral,0.4340343592102604,10
Update_Frequency,Keeping up with friends,openai,0.11085811457644071,10
Update_Frequency,Keeping up with friends,mistral,0.5615257334911818,10
Update_Frequency,Keeping up with friends,gemini,0.5831441039589669,10
Update_Frequency,List items for sale,openai,0.3895192758862515,10
Update_Frequency,List items for sale,mistral,0.37064078283264335,10
Update_Frequency,List items for sale,gemini,0.6482396810245232,10
Update_Frequency,Photo effects,openai,0.33097714558574537,10
Update_Frequency,Photo effects,mistral,0.149872058932552,10
Update_Frequency,Photo effects,gemini,0.6456325197322101,10
Update_Frequency,Play games,openai,0.0,10
Update_Frequency,Play games,mistral,0.4997606210425644,10
Update_Frequency,Play games,gemini,0.1659589640019837,10
Update_Frequency,Play playlist on shuffle mode,openai,0.8141227414614246,10
Update_Frequency,Play playlist on shuffle mode,mistral,1.0,10
Update_Frequency,Play playlist on shuffle mode,gemini,0.03705798322023469,9
Update_Frequency,Rate movies,openai,0.04434324583057629,10
Update_Frequency,Rate movies,mistral,0.967595320354579,10
Update_Frequency,Rate movies,gemini,0.8363761527243827,10
Update_Frequency,Search for offer on item,openai,0.1719937763128752,10
Update_Frequency,Search for offer on item,mistral,0.9819974001969882,10
Update_Frequency,Search for offer on item,gemini,0.4740450789081196,10
Update_Frequency,Send files,openai,0.023325252117808008,10
Update_Frequency,Send files,mistral,0.7810512579298367,10
Update_Frequency,Send files,gemini,0.4664955935503151,10
Update_Frequency,Watch streams,openai,0.045762491464072214,10
Update_Frequency,Watch streams,mistral,0.6419877395758076,10
Update_Frequency,Watch streams,gemini,0.6728723679066614,10
Update_Frequency,Write notes,openai,0.7491777835182805,10
Update_Frequency,Write notes,mistral,0.7789753018713885,10
Update_Frequency,Write notes,gemini,0.5702094991810573,10
User_Base,Access to movies,openai,0.8806143381484486,10
User_Base,Access to movies,mistral,0.9056737960945856,10
User_Base,Access to movies,gemini,0.6964158542857841,10
User_Base,Access to podcasts,openai,0.947318707944871,10
User_Base,Access to podcasts,mistral,0.9689218277084851,10
User_Base,Access to podcasts,gemini,0.4588099344666887,9
User_Base,Broadcast messages to multiple contacts,openai,0.3837335031539764,10
User_Base,Broadcast messages to multiple contacts,mistral,0.7250540980972077,10
User_Base,Broadcast messages to multiple contacts,gemini,0.09131564798071683,6
User_Base,Build photo collage,openai,0.3520036763774789,10
User_Base,Build photo collage,mistral,0.5071112854750396,10
User_Base,Collaborate with others,openai,0.0,10
User_Base,Collaborate with others,mistral,0.9493034821059785,10
User_Base,Collaborate with others,gemini,0.6325116003431409,10
User_Base,Go Live,openai,0.0,10
User_Base,Go Live,mistral,0.4340343592102604,10
User_Base,Keeping up with friends,openai,0.17014867134225997,10
User_Base,Keeping up with friends,mistral,0.5141504708516773,10
User_Base,Keeping up with friends,gemini,0.5537976509679271,10
User_Base,List items for sale,openai,0.6120326398222962,10
User_Base,List items for sale,mistral,0.6379833706542746,10
User_Base,List items for sale,gemini,0.6462580748840887,10
User_Base,Photo effects,openai,0.10631008936304827,10
User_Base,Photo effects,mistral,0.4173800008564707,10
User_Base,Photo effects,gemini,0.1157851418909492,10
User_Base,Play games,openai,0.0,10
User_Base,Play games,mistral,0.6282260787962259,10
User_Base,Play games,gemini,0.27434526728562797,10
User_Base,Play playlist on shuffle mode,openai,0.516626214542228,10
User_Base,Play playlist on shuffle mode,mistral,0.9166195377544721,10
User_Base,Play playlist on shuffle mode,gemini,0.29315095111992756,9
User_Base,Rate movies,openai,0.7088569201221347,10
User_Base,Rate movies,mistral,0.9711958403151814,10
User_Base,Rate movies,gemini,0.7367551179880493,10
User_Base,Search for offer on item,openai,0.0,10
User_Base,Search for offer on item,mistral,0.0,10
User_Base,Send files,openai,0.09173513136925263,10
User_Base,Send files,mistral,0.0,10
User_Base,Watch streams,openai,0.18200167334115208,10
User_Base,Watch streams,mistral,0.9295040343914431,10
User_Base,Watch streams,gemini,0.3788216989155515,10
User_Base,Write notes,openai,0.7558269431869828,10
User_Base,Write notes,mistral,0.8285216717018857,10
User_Base,Write notes,gemini,0.578196401625821,10
User_Interface_and_Ease_of_Use,Access to movies,openai,0.7925164720958622,10
User_Interface_and_Ease_of_Use,Access to movies,mistral,0.8437316244440425,10
User_Interface_and_Ease_of_Use,Access to movies,gemini,0.8598822951388841,10
User_Interface_and_Ease_of_Use,Access to podcasts,openai,0.05268129205512909,10
User_Interface_and_Ease_of_Use,Access to podcasts,mistral,0.9069549841760132,10
User_Interface_and_Ease_of_Use,Access to podcasts,gemini,0.662699764501254,9
User_Interface_and_Ease_of_Use,Broadcast messages to multiple contacts,openai,0.4887202347650669,10
User_Interface_and_Ease_of_Use,Broadcast messages to multiple contacts,mistral,0.9331061291530197,10
User_Interface_and_Ease_of_Use,Broadcast messages to multiple contacts,gemini,0.16560840348181435,6
User_Interface_and_Ease_of_Use,Build photo collage,openai,0.15821010515710482,10
User_Interface_and_Ease_of_Use,Build photo collage,mistral,0.5023737592110892,10
User_Interface_and_Ease_of_Use,Build photo collage,gemini,0.2737740750001266,10
User_Interface_and_Ease_of_Use,Collaborate with others,openai,0.7474152220630538,10
User_Interface_and_Ease_of_Use,Collaborate with others,mistral,0.7271750234723625,10
User_Interface_and_Ease_of_Use,Collaborate with others,gemini,0.5434150157733356,10
User_Interface_and_Ease_of_Use,Go Live,openai,0.021603119763614093,10
User_Interface_and_Ease_of_Use,Go Live,mistral,0.33684359233283745,10
User_Interface_and_Ease_of_Use,Go Live,gemini,0.11938566185155153,8
User_Interface_and_Ease_of_Use,Keeping up with friends,openai,0.0,10
User_Interface_and_Ease_of_Use,Keeping up with friends,mistral,0.7963952068952339,10
User_Interface_and_Ease_of_Use,Keeping up with friends,gemini,0.41016096584109335,10
User_Interface_and_Ease_of_Use,List items for sale,openai,0.15224843360256907,10
User_Interface_and_Ease_of_Use,List items for sale,mistral,0.13738826165456325,10
User_Interface_and_Ease_of_Use,List items for sale,gemini,0.9030984715681658,10
User_Interface_and_Ease_of_Use,Photo effects,openai,0.8236324396107572,10
User_Interface_and_Ease_of_Use,Photo effects,mistral,0.6459423779402615,10
User_Interface_and_Ease_of_Use,Photo effects,gemini,0.1157851418909492,10
User_Interface_and_Ease_of_Use,Play games,openai,0.0,10
User_Interface_and_Ease_of_Use,Play games,mistral,0.577060795145561,10
User_Interface_and_Ease_of_Use,Play games,gemini,0.07490278366793249,10
User_Interface_and_Ease_of_Use,Play playlist on shuffle mode,openai,0.8141227414614246,10
User_Interface_and_Ease_of_Use,Play playlist on shuffle mode,mistral,1.0,10
User_Interface_and_Ease_of_Use,Play playlist on shuffle mode,gemini,0.0,9
User_Interface_and_Ease_of_Use,Rate movies,openai,0.49502309477861395,10
User_Interface_and_Ease_of_Use,Rate movies,mistral,0.967595320354579,10
User_Interface_and_Ease_of_Use,Rate movies,gemini,0.8303121191065262,10
User_Interface_and_Ease_of_Use,Search for offer on item,openai,0.29704140943766255,10
User_Interface_and_Ease_of_Use,Search for offer on item,mistral,0.9819974001969882,10
User_Interface_and_Ease_of_Use,Search for offer on item,gemini,0.3570122065494223,10
User_Interface_and_Ease_of_Use,Send files,openai,0.8285581039396271,10
User_Interface_and_Ease_of_Use,Send files,mistral,0.31616579246793874,10
User_Interface_and_Ease_of_Use,Send files,gemini,0.7620815921882504,10
User_Interface_and_Ease_of_Use,Watch streams,openai,0.05241165113277461,10
User_Interface_and_Ease_of_Use,Watch streams,mistral,0.9295040343914431,10
User_Interface_and_Ease_of_Use,Watch streams,gemini,0.026925772078410348,10
User_Interface_and_Ease_of_Use,Write notes,openai,0.45884503543992894,10
User_Interface_and_Ease_of_Use,Write notes,mistral,0.7789753018713885,10
User_Interface_and_Ease_of_Use,Write notes,gemini,0.5702094991810573,10
User_Ratings,Access to movies,openai,0.59060810801477,10
User_Ratings,Access to movies,mistral,0.880127024735887,10
User_Ratings,Access to movies,gemini,0.9197247321572057,10
User_Ratings,Access to podcasts,openai,0.0,10
User_Ratings,Access to podcasts,mistral,0.9022174579120629,10
User_Ratings,Access to podcasts,gemini,0.5263447881941294,9
User_Ratings,Broadcast messages to multiple contacts,openai,0.5345889378059523,10
User_Ratings,Broadcast messages to multiple contacts,mistral,0.9439076890348268,10
User_Ratings,Build photo collage,openai,0.6008338340924152,10
User_Ratings,Build photo collage,mistral,0.4806210333549294,10
User_Ratings,Build photo collage,gemini,0.4301239534135193,10
User_Ratings,Collaborate with others,openai,0.7379401695351528,10
User_Ratings,Collaborate with others,mistral,0.9349014022635693,10
User_Ratings,Collaborate with others,gemini,0.858222629889999,10
User_Ratings,Go Live,openai,0.10027930154353519,10
User_Ratings,Go Live,mistral,0.0,10
User_Ratings,Go Live,gemini,0.10211446961209705,8
User_Ratings,Keeping up with friends,openai,0.0,10
User_Ratings,Keeping up with friends,mistral,0.7963952068952339,10
User_Ratings,List items for sale,openai,0.01667609244910561,10
User_Ratings,List items for sale,mistral,0.35623870299023397,10
User_Ratings,List items for sale,gemini,0.8945376784947114,10
User_Ratings,Photo effects,openai,0.1918667515769882,10
User_Ratings,Photo effects,mistral,0.6365488282697956,10
User_Ratings,Play games,openai,0.0,10
User_Ratings,Play games,mistral,0.6784368396599352,10
User_Ratings,Play games,gemini,0.1575876719790874,10
User_Ratings,Play playlist on shuffle mode,openai,0.7146548123753572,10
User_Ratings,Play playlist on shuffle mode,mistral,1.0,10
User_Ratings,Play playlist on shuffle mode,gemini,0.5496799516324287,9
User_Ratings,Rate movies,openai,0.6179693816327555,10
User_Ratings,Rate movies,mistral,0.967595320354579,10
User_Ratings,Rate movies,gemini,0.7312389861781285,10
User_Ratings,Search for offer on item,openai,0.4845769518207601,10
User_Ratings,Search for offer on item,mistral,0.9819974001969882,10
User_Ratings,Search for offer on item,gemini,0.0036005199606023485,10
User_Ratings,Send files,openai,0.8285581039396271,10
User_Ratings,Send files,mistral,0.8310795352771535,10
User_Ratings,Send files,gemini,0.6847803866366626,10
User_Ratings,Watch streams,openai,0.0,10
User_Ratings,Watch streams,mistral,0.7084793362628315,10
User_Ratings,Write notes,openai,0.44048386911101567,10
User_Ratings,Write notes,mistral,0.7789753018713885,10
User_Ratings,Write notes,gemini,0.5817969215864232,10
User_Reviews_and_Ratings,Access to movies,openai,1.0,10
User_Reviews_and_Ratings,Access to movies,mistral,0.9266711424168038,10
User_Reviews_and_Ratings,Access to podcasts,openai,0.05268129205512909,10
User_Reviews_and_Ratings,Access to podcasts,mistral,0.9033544642154109,10
User_Reviews_and_Ratings,Broadcast messages to multiple contacts,openai,0.6875567054979435,10
User_Reviews_and_Ratings,Broadcast messages to multiple contacts,mistral,0.9439076890348268,10
User_Reviews_and_Ratings,Broadcast messages to multiple contacts,gemini,0.16560840348181433,6
User_Reviews_and_Ratings,Build photo collage,openai,0.13437286774480675,10
User_Reviews_and_Ratings,Build photo collage,mistral,0.8886963917257564,10
User_Reviews_and_Ratings,Build photo collage,gemini,0.29978288928090074,10
User_Reviews_and_Ratings,Collaborate with others,openai,0.7758403796467566,10
User_Reviews_and_Ratings,Collaborate with others,mistral,0.9493034821059785,10
User_Reviews_and_Ratings,Collaborate with others,gemini,0.848747577362098,10
User_Reviews_and_Ratings,Go Live,openai,0.0036005199606023485,10
User_Reviews_and_Ratings,Go Live,mistral,0.7055692422030084,10
User_Reviews_and_Ratings,Go Live,gemini,0.8493188525318609,8
User_Reviews_and_Ratings,Keeping up with friends,openai,0.0,10
User_Reviews_and_Ratings,Keeping up with friends,mistral,0.7963952068952339,10
User_Reviews_and_Ratings,Keeping up with friends,gemini,0.5489508003626646,10
User_Reviews_and_Ratings,List items for sale,openai,0.14506804107191454,10
User_Reviews_and_Ratings,List items for sale,mistral,0.13738826165456325,10
User_Reviews_and_Ratings,List items for sale,gemini,0.9030984715681658,10
User_Reviews_and_Ratings,Photo effects,openai,0.6737603806782052,10
User_Reviews_and_Ratings,Photo effects,mistral,0.4593484468180041,10
User_Reviews_and_Ratings,Photo effects,gemini,0.41696666625224543,10
User_Reviews_and_Ratings,Play games,openai,0.0,10
User_Reviews_and_Ratings,Play games,mistral,0.4910434161577343,10
User_Reviews_and_Ratings,Play games,gemini,0.11545600848734841,10
User_Reviews_and_Ratings,Play playlist on shuffle mode,openai,0.0,10
User_Reviews_and_Ratings,Play playlist on shuffle mode,mistral,1.0,10
User_Reviews_and_Ratings,Play playlist on shuffle mode,gemini,0.24391730053940774,9
User_Reviews_and_Ratings,Rate movies,openai,0.47948400863285645,10
User_Reviews_and_Ratings,Rate movies,mistral,0.967595320354579,10
User_Reviews_and_Ratings,Rate movies,gemini,0.8636643040047375,10
User_Reviews_and_Ratings,Search for offer on item,openai,0.12800594740625215,10
User_Reviews_and_Ratings,Search for offer on item,mistral,0.9819974001969882,10
User_Reviews_and_Ratings,Search for offer on item,gemini,0.14717477481957708,10
User_Reviews_and_Ratings,Send files,openai,0.8759333665791319,10
User_Reviews_and_Ratings,Send files,mistral,0.8310795352771535,10
User_Reviews_and_Ratings,Send files,gemini,0.8306729235074963,10
User_Reviews_and_Ratings,Watch streams,openai,0.22031955566668185,10
User_Reviews_and_Ratings,Watch streams,mistral,0.9295040343914431,10
User_Reviews_and_Ratings,Watch streams,gemini,0.736198964591383,10
User_Reviews_and_Ratings,Write notes,openai,0.7558269431869828,10
User_Reviews_and_Ratings,Write notes,mistral,0.742970102265365,10
User_Reviews_and_Ratings,Write notes,gemini,0.7473157701582582,10
