criteria,feature,model,rbo,num_comparisons
Integration Capabilities,Access to podcasts,perplexity,0.5282831899749394,50
Integration Capabilities,Broadcast messages to multiple contacts,anthropic,0.2533099422240852,50
Integration Capabilities,Broadcast messages to multiple contacts,gemini,0.49918761383952753,50
Integration Capabilities,Broadcast messages to multiple contacts,mistral,0.7517591652031528,50
Integration Capabilities,Broadcast messages to multiple contacts,openai,0.06465567320561814,50
Integration Capabilities,Broadcast messages to multiple contacts,perplexity,0.28986031074917146,50
Integration Capabilities,Build photo collage,anthropic,0.49730159756458575,10
Integration Capabilities,Build photo collage,gemini,0.23806311814348446,50
Integration Capabilities,Build photo collage,mistral,0.7124117003608857,50
Integration Capabilities,Build photo collage,openai,0.3412575364819327,50
Integration Capabilities,Build photo collage,perplexity,0.3090037595756627,50
Integration Capabilities,Collaborate with others,anthropic,0.8057412910578151,50
Integration Capabilities,Collaborate with others,gemini,0.7394384378713937,50
Integration Capabilities,Collaborate with others,mistral,0.8819291976923531,50
Integration Capabilities,Collaborate with others,openai,0.7381489924958413,50
Integration Capabilities,Collaborate with others,perplexity,0.5832055533255116,50
Integration Capabilities,Go Live,anthropic,0.08593888527131092,50
Integration Capabilities,Go Live,gemini,0.2278659376817362,50
Integration Capabilities,Go Live,mistral,0.0,50
Integration Capabilities,Go Live,openai,0.36234099567866623,50
Integration Capabilities,Go Live,perplexity,0.14623065546169145,50
Integration Capabilities,Keeping up with friends,anthropic,0.5352128941760842,50
Integration Capabilities,Keeping up with friends,gemini,0.4744289951103673,50
Integration Capabilities,Keeping up with friends,mistral,0.7388541474738779,50
Integration Capabilities,Keeping up with friends,openai,0.09888059122781753,50
Integration Capabilities,Keeping up with friends,perplexity,0.0,50
Integration Capabilities,List items for sale,anthropic,0.09659841060690894,50
Integration Capabilities,List items for sale,gemini,0.4758578477337901,50
Integration Capabilities,List items for sale,mistral,0.8455999423030336,50
Integration Capabilities,List items for sale,openai,0.21974429134768972,50
Integration Capabilities,List items for sale,perplexity,0.34990586333696927,50
Integration Capabilities,Photo effects,anthropic,0.7906203507859685,10
Integration Capabilities,Photo effects,gemini,0.4294531875847788,50
Integration Capabilities,Photo effects,mistral,0.6326746829798612,50
Integration Capabilities,Photo effects,openai,0.4604164448071933,30
Integration Capabilities,Photo effects,perplexity,0.14874409450380022,50
Integration Capabilities,Play games,anthropic,0.0,50
Integration Capabilities,Play games,gemini,0.14917766893686749,50
Integration Capabilities,Play games,mistral,0.518722020358261,50
Integration Capabilities,Play games,openai,0.11507003601209023,50
Integration Capabilities,Play games,perplexity,0.014928469013607192,50
Integration Capabilities,Play playlist on shuffle mode,anthropic,0.8540669223014374,50
Integration Capabilities,Play playlist on shuffle mode,gemini,0.4364617396809908,50
Integration Capabilities,Play playlist on shuffle mode,mistral,0.9334124573069613,50
Integration Capabilities,Play playlist on shuffle mode,openai,0.7953953013861915,50
Integration Capabilities,Play playlist on shuffle mode,perplexity,0.16592708067545975,50
Integration Capabilities,Rate movies,anthropic,0.6827867446965492,50
Integration Capabilities,Rate movies,gemini,0.4711901868904094,50
Integration Capabilities,Rate movies,mistral,0.7141240263456645,50
Integration Capabilities,Rate movies,openai,0.494096729563371,50
Integration Capabilities,Rate movies,perplexity,0.23747056770869052,50
Integration Capabilities,Search for offer on item,anthropic,0.6721399706896743,50
Integration Capabilities,Search for offer on item,gemini,0.38152442697801625,50
Integration Capabilities,Search for offer on item,mistral,0.6883355513273051,50
Integration Capabilities,Search for offer on item,openai,0.5371719943604932,50
Integration Capabilities,Search for offer on item,perplexity,0.42088201423815547,50
Integration Capabilities,Send files,anthropic,0.4037014159418381,50
Integration Capabilities,Send files,gemini,0.5412158344779185,50
Integration Capabilities,Send files,mistral,0.46920158937383105,50
Integration Capabilities,Send files,openai,0.38610139218146783,50
Integration Capabilities,Send files,perplexity,0.13608397704893738,50
Integration Capabilities,Watch streams,anthropic,0.39848669605202547,50
Integration Capabilities,Watch streams,gemini,0.33098250501727244,50
Integration Capabilities,Watch streams,mistral,0.9272966129245656,50
Integration Capabilities,Watch streams,openai,0.10505343524675642,50
Integration Capabilities,Watch streams,perplexity,0.135082173062962,50
Integration Capabilities,Write notes,anthropic,0.7219111574263354,50
Integration Capabilities,Write notes,gemini,0.6565562099854809,50
Integration Capabilities,Write notes,mistral,0.7805462807105629,50
Integration Capabilities,Write notes,openai,0.6330476145768485,50
Integration Capabilities,Write notes,perplexity,0.3025356320403353,50
In App Purchases,Access to movies,anthropic,0.8145182040478182,50
In App Purchases,Access to movies,gemini,0.5387973760775032,50
In App Purchases,Access to movies,mistral,0.8830476002712689,50
In App Purchases,Access to movies,openai,0.8401530489290621,50
In App Purchases,Access to movies,perplexity,0.1732774456531187,50
In App Purchases,Access to podcasts,anthropic,0.8351161422663195,10
In App Purchases,Access to podcasts,gemini,0.5025782140428321,50
In App Purchases,Access to podcasts,mistral,0.8589158977647657,50
In App Purchases,Access to podcasts,openai,0.41990171765090006,50
In App Purchases,Access to podcasts,perplexity,0.41701501983563993,50
In App Purchases,Broadcast messages to multiple contacts,anthropic,0.6663551360367178,50
In App Purchases,Broadcast messages to multiple contacts,gemini,0.24565158887505462,50
In App Purchases,Broadcast messages to multiple contacts,mistral,0.472457426145392,50
In App Purchases,Broadcast messages to multiple contacts,openai,0.39326070502052235,50
In App Purchases,Broadcast messages to multiple contacts,perplexity,0.7668416352274616,50
In App Purchases,Build photo collage,anthropic,0.4568902550414055,10
In App Purchases,Build photo collage,gemini,0.32222966137007963,50
In App Purchases,Build photo collage,mistral,0.7479563610352922,50
In App Purchases,Build photo collage,openai,0.14353880621677753,50
In App Purchases,Build photo collage,perplexity,0.30501907541552414,50
In App Purchases,Collaborate with others,anthropic,0.3969689835382407,50
In App Purchases,Collaborate with others,gemini,0.6705846795838462,50
In App Purchases,Collaborate with others,mistral,0.8598483766096453,50
In App Purchases,Collaborate with others,openai,0.34260969979103556,50
In App Purchases,Collaborate with others,perplexity,0.4689239669367272,50
In App Purchases,Go Live,anthropic,0.6769380443214814,50
In App Purchases,Go Live,gemini,0.5819370389133617,50
In App Purchases,Go Live,mistral,0.0,50
In App Purchases,Go Live,openai,0.1904180724463506,50
In App Purchases,Go Live,perplexity,0.3858599118069892,50
In App Purchases,Keeping up with friends,anthropic,0.60708848851697,50
In App Purchases,Keeping up with friends,gemini,0.4673027285946229,50
In App Purchases,Keeping up with friends,mistral,0.7060465436481921,50
In App Purchases,Keeping up with friends,openai,0.11976868425647048,50
In App Purchases,Keeping up with friends,perplexity,0.010067262233654967,50
In App Purchases,List items for sale,anthropic,0.705368507159606,50
In App Purchases,List items for sale,gemini,0.7561369726423324,50
In App Purchases,List items for sale,mistral,0.6728227018327111,50
In App Purchases,List items for sale,openai,0.6745624125834937,50
In App Purchases,List items for sale,perplexity,0.4593013917046918,50
In App Purchases,Photo effects,anthropic,0.5361933762640918,10
In App Purchases,Photo effects,gemini,0.39545178227590155,50
In App Purchases,Photo effects,mistral,0.5049471552752339,50
In App Purchases,Photo effects,openai,0.439423808376623,20
In App Purchases,Photo effects,perplexity,0.09913802650946088,50
In App Purchases,Play games,anthropic,0.39311025757577445,50
In App Purchases,Play games,gemini,0.24103725348464153,50
In App Purchases,Play games,mistral,0.44712659316606157,50
In App Purchases,Play games,openai,0.000643220905919741,50
In App Purchases,Play games,perplexity,0.2529609703843476,50
In App Purchases,Play playlist on shuffle mode,anthropic,0.8698861238203685,50
In App Purchases,Play playlist on shuffle mode,gemini,0.4193155951371141,50
In App Purchases,Play playlist on shuffle mode,mistral,0.9309500594564993,50
In App Purchases,Play playlist on shuffle mode,openai,0.7148574669843994,50
In App Purchases,Play playlist on shuffle mode,perplexity,0.18312611513080515,50
In App Purchases,Rate movies,anthropic,0.6939618858570411,50
In App Purchases,Rate movies,gemini,0.4263511791217505,50
In App Purchases,Rate movies,mistral,0.5468390648092133,50
In App Purchases,Rate movies,openai,0.21758327359427854,50
In App Purchases,Rate movies,perplexity,0.19199087530250603,50
In App Purchases,Search for offer on item,anthropic,0.6915846464096572,50
In App Purchases,Search for offer on item,gemini,0.38401565441171487,50
In App Purchases,Search for offer on item,mistral,0.8497095983356414,50
In App Purchases,Search for offer on item,openai,0.1753128557808961,50
In App Purchases,Search for offer on item,perplexity,0.4200720510499184,50
In App Purchases,Send files,anthropic,0.39587242076901996,50
In App Purchases,Send files,gemini,0.47842936425530197,50
In App Purchases,Send files,mistral,0.6642480414369379,50
In App Purchases,Send files,openai,0.30852309917444026,50
In App Purchases,Send files,perplexity,0.142219744243782,50
In App Purchases,Watch streams,anthropic,0.8598518069497275,50
In App Purchases,Watch streams,gemini,0.26586540762593924,50
In App Purchases,Watch streams,mistral,0.7753324916327533,50
In App Purchases,Watch streams,openai,0.18701957843053246,50
In App Purchases,Watch streams,perplexity,0.04049740255247612,50
In App Purchases,Write notes,anthropic,0.6486383302792533,50
In App Purchases,Write notes,gemini,0.5105685719456964,50
In App Purchases,Write notes,mistral,0.7744385588947904,50
In App Purchases,Write notes,openai,0.4362729870940646,50
In App Purchases,Write notes,perplexity,0.4650738516014134,50
Monthly Active Users,Access to movies,anthropic,0.7989031812383233,50
Monthly Active Users,Access to movies,gemini,0.5923031196873957,50
Monthly Active Users,Access to movies,mistral,0.8929689567829542,50
Monthly Active Users,Access to movies,openai,0.646127077665728,50
Monthly Active Users,Access to movies,perplexity,0.789883414047014,50
Monthly Active Users,Access to podcasts,anthropic,0.6728563025132893,10
Monthly Active Users,Access to podcasts,gemini,0.5355474105361043,50
Monthly Active Users,Access to podcasts,mistral,0.8941387710324268,50
Monthly Active Users,Access to podcasts,openai,0.7267509072965097,50
Monthly Active Users,Access to podcasts,perplexity,0.36348592573159894,50
Monthly Active Users,Broadcast messages to multiple contacts,anthropic,0.5208943119813512,50
Monthly Active Users,Broadcast messages to multiple contacts,gemini,0.3294601940495518,50
Monthly Active Users,Broadcast messages to multiple contacts,mistral,0.6829647087150663,50
Monthly Active Users,Broadcast messages to multiple contacts,openai,0.34030739205447685,50
Monthly Active Users,Broadcast messages to multiple contacts,perplexity,0.16683052737749562,50
Monthly Active Users,Build photo collage,anthropic,0.4371334063402023,10
Monthly Active Users,Build photo collage,gemini,0.26711769798687846,50
Monthly Active Users,Build photo collage,mistral,0.6121517989062845,50
Monthly Active Users,Build photo collage,openai,0.4894679583482713,50
Monthly Active Users,Build photo collage,perplexity,0.31166209871331113,50
Monthly Active Users,Collaborate with others,anthropic,0.6578259083338726,50
Monthly Active Users,Collaborate with others,gemini,0.6645996955911424,50
Monthly Active Users,Collaborate with others,mistral,0.9097401064110505,50
Monthly Active Users,Collaborate with others,openai,0.44960275540810896,50
Monthly Active Users,Collaborate with others,perplexity,0.5617461402550539,50
Monthly Active Users,Go Live,anthropic,0.8183510044505846,50
Monthly Active Users,Go Live,gemini,0.49926113528071525,50
Monthly Active Users,Go Live,mistral,0.3542508724465738,50
Monthly Active Users,Go Live,openai,0.15413623937212498,50
Monthly Active Users,Go Live,perplexity,0.3976628670596011,50
Monthly Active Users,Keeping up with friends,anthropic,0.7317530697101182,50
Monthly Active Users,Keeping up with friends,gemini,0.48977835655191376,50
Monthly Active Users,Keeping up with friends,mistral,0.6888066954361927,50
Monthly Active Users,Keeping up with friends,openai,0.21977611660199575,50
Monthly Active Users,Keeping up with friends,perplexity,0.0,50
Monthly Active Users,List items for sale,anthropic,0.7343547153374351,50
Monthly Active Users,List items for sale,gemini,0.6213971837339725,50
Monthly Active Users,List items for sale,mistral,0.7046855920637376,50
Monthly Active Users,List items for sale,openai,0.3853976383890024,50
Monthly Active Users,List items for sale,perplexity,0.4153819188149102,50
Monthly Active Users,Photo effects,anthropic,0.38258460755094253,10
Monthly Active Users,Photo effects,gemini,0.26449768672731017,50
Monthly Active Users,Photo effects,mistral,0.5083500414238183,50
Monthly Active Users,Photo effects,openai,0.09040608860949648,20
Monthly Active Users,Photo effects,perplexity,0.21358415549161566,50
Monthly Active Users,Play games,anthropic,0.5062638733788899,50
Monthly Active Users,Play games,gemini,0.3139697535209079,50
Monthly Active Users,Play games,mistral,0.7654578357672034,50
Monthly Active Users,Play games,openai,0.002586646498105465,50
Monthly Active Users,Play games,perplexity,0.23415461616622135,50
Monthly Active Users,Play playlist on shuffle mode,anthropic,0.8496565121848144,50
Monthly Active Users,Play playlist on shuffle mode,gemini,0.3540990307549297,50
Monthly Active Users,Play playlist on shuffle mode,mistral,0.9090886857670916,50
Monthly Active Users,Play playlist on shuffle mode,openai,0.6593796267437597,50
Monthly Active Users,Play playlist on shuffle mode,perplexity,0.17080249040432752,50
Monthly Active Users,Rate movies,anthropic,0.6448199851850682,50
Monthly Active Users,Rate movies,gemini,0.6347362680673335,50
Monthly Active Users,Rate movies,mistral,0.6872594844282196,50
Monthly Active Users,Rate movies,openai,0.3117395245838634,50
Monthly Active Users,Rate movies,perplexity,0.2402081346096622,50
Monthly Active Users,Search for offer on item,anthropic,0.0242886174354566,50
Monthly Active Users,Search for offer on item,gemini,0.37035299091458584,50
Monthly Active Users,Search for offer on item,mistral,0.35094816017672725,50
Monthly Active Users,Search for offer on item,openai,0.049703453870752805,50
Monthly Active Users,Search for offer on item,perplexity,0.003808031280633597,50
Monthly Active Users,Send files,anthropic,0.270313486817605,50
Monthly Active Users,Send files,gemini,0.6601466337025123,50
Monthly Active Users,Send files,mistral,0.15967037688158225,50
Monthly Active Users,Send files,openai,0.3574274359742152,50
Monthly Active Users,Send files,perplexity,0.11743257134548149,50
Monthly Active Users,Watch streams,anthropic,0.7480291270010249,50
Monthly Active Users,Watch streams,gemini,0.14823208204233204,50
Monthly Active Users,Watch streams,mistral,0.9092872789913072,50
Monthly Active Users,Watch streams,openai,0.15519321722560253,50
Monthly Active Users,Watch streams,perplexity,0.04171803297458708,50
Monthly Active Users,Write notes,anthropic,0.7568472449661019,50
Monthly Active Users,Write notes,gemini,0.7820483143080061,50
Monthly Active Users,Write notes,mistral,0.8545716820280227,50
Monthly Active Users,Write notes,openai,0.6352261819986954,50
Monthly Active Users,Write notes,perplexity,0.5899022762792627,50
Number of Downloads,Access to movies,anthropic,0.7903718017604123,50
Number of Downloads,Access to movies,gemini,0.6654595297279378,50
Number of Downloads,Access to movies,mistral,0.8061909846005182,50
Number of Downloads,Access to movies,openai,0.6642274382820762,50
Number of Downloads,Access to movies,perplexity,0.6193761264461599,50
Number of Downloads,Access to podcasts,anthropic,0.713746043771445,10
Number of Downloads,Access to podcasts,gemini,0.625387714402446,50
Number of Downloads,Access to podcasts,mistral,0.9022757848657277,50
Number of Downloads,Access to podcasts,openai,0.6925009095175265,50
Number of Downloads,Access to podcasts,perplexity,0.453954866288789,50
Number of Downloads,Broadcast messages to multiple contacts,anthropic,0.47622192712426525,50
Number of Downloads,Broadcast messages to multiple contacts,gemini,0.4304532689035583,50
Number of Downloads,Broadcast messages to multiple contacts,mistral,0.7247149139915423,50
Number of Downloads,Broadcast messages to multiple contacts,openai,0.37561495192363803,50
Number of Downloads,Broadcast messages to multiple contacts,perplexity,0.03494382800022141,50
Number of Downloads,Build photo collage,anthropic,0.45289806573054536,10
Number of Downloads,Build photo collage,gemini,0.3026669208948243,50
Number of Downloads,Build photo collage,mistral,0.7812759671652592,50
Number of Downloads,Build photo collage,openai,0.3432363854398905,50
Number of Downloads,Build photo collage,perplexity,0.29584082789183064,50
Number of Downloads,Collaborate with others,anthropic,0.5212647823813118,50
Number of Downloads,Collaborate with others,gemini,0.7438304781353224,50
Number of Downloads,Collaborate with others,mistral,0.8535591415782956,50
Number of Downloads,Collaborate with others,openai,0.5961754639584071,50
Number of Downloads,Collaborate with others,perplexity,0.48479099407883036,50
Number of Downloads,Go Live,anthropic,0.7820689271901361,50
Number of Downloads,Go Live,gemini,0.584996441597815,50
Number of Downloads,Go Live,mistral,0.34701441766127195,50
Number of Downloads,Go Live,openai,0.356388103286844,50
Number of Downloads,Go Live,perplexity,0.41556627307534066,50
Number of Downloads,Keeping up with friends,anthropic,0.7322004898716472,50
Number of Downloads,Keeping up with friends,gemini,0.4482749350497628,50
Number of Downloads,Keeping up with friends,mistral,0.6928780663275096,50
Number of Downloads,Keeping up with friends,openai,0.220249304151504,50
Number of Downloads,Keeping up with friends,perplexity,0.0,50
Number of Downloads,List items for sale,anthropic,0.7604666052319128,50
Number of Downloads,List items for sale,gemini,0.6564740593175827,50
Number of Downloads,List items for sale,mistral,0.6839367884930907,50
Number of Downloads,List items for sale,openai,0.48514819727488,50
Number of Downloads,List items for sale,perplexity,0.10979204945377649,50
Number of Downloads,Photo effects,anthropic,0.28021385182833863,10
Number of Downloads,Photo effects,gemini,0.32360649526269447,50
Number of Downloads,Photo effects,mistral,0.7793513878456234,50
Number of Downloads,Photo effects,openai,0.1633539678694727,30
Number of Downloads,Photo effects,perplexity,0.2384709584310575,50
Number of Downloads,Play games,anthropic,0.42702544425577016,50
Number of Downloads,Play games,gemini,0.24561883215955022,50
Number of Downloads,Play games,mistral,0.6978223242327979,50
Number of Downloads,Play games,openai,0.003216104529598705,50
Number of Downloads,Play games,perplexity,0.391997863203829,50
Number of Downloads,Play playlist on shuffle mode,anthropic,0.8708427512813915,50
Number of Downloads,Play playlist on shuffle mode,gemini,0.3178709327556273,50
Number of Downloads,Play playlist on shuffle mode,mistral,0.9273185972047544,50
Number of Downloads,Play playlist on shuffle mode,openai,0.6767335889415967,50
Number of Downloads,Play playlist on shuffle mode,perplexity,0.2910964980380828,50
Number of Downloads,Rate movies,anthropic,0.6038582456342497,50
Number of Downloads,Rate movies,gemini,0.34349975061273774,50
Number of Downloads,Rate movies,mistral,0.5748835471239314,50
Number of Downloads,Rate movies,openai,0.2858264143286302,50
Number of Downloads,Rate movies,perplexity,0.24549936136541578,50
Number of Downloads,Search for offer on item,anthropic,0.24676582634829886,50
Number of Downloads,Search for offer on item,gemini,0.3020880666543492,50
Number of Downloads,Search for offer on item,mistral,0.8583527154542162,50
Number of Downloads,Search for offer on item,openai,0.25407632325476426,50
Number of Downloads,Search for offer on item,perplexity,0.0928750513743421,50
Number of Downloads,Send files,anthropic,0.4498029081245608,50
Number of Downloads,Send files,gemini,0.4822248633238802,50
Number of Downloads,Send files,mistral,0.543955466975762,50
Number of Downloads,Send files,openai,0.2628451316848043,50
Number of Downloads,Send files,perplexity,0.11186563750448437,50
Number of Downloads,Watch streams,anthropic,0.7341570899991469,50
Number of Downloads,Watch streams,gemini,0.3523381181958806,50
Number of Downloads,Watch streams,mistral,0.8629760137051495,50
Number of Downloads,Watch streams,openai,0.13730700647557864,50
Number of Downloads,Watch streams,perplexity,0.25541737506193557,50
Number of Downloads,Write notes,anthropic,0.5509846656801632,50
Number of Downloads,Write notes,gemini,0.7640065514229272,50
Number of Downloads,Write notes,mistral,0.8364247771207175,50
Number of Downloads,Write notes,openai,0.5769762351683292,50
Number of Downloads,Write notes,perplexity,0.5911673936554209,50
Platform Availability,Access to movies,anthropic,0.9095896986140505,50
Platform Availability,Access to movies,gemini,0.7284858223707568,50
Platform Availability,Access to movies,mistral,0.8864241121714876,50
Platform Availability,Access to movies,openai,0.8688276105189882,50
Platform Availability,Access to movies,perplexity,0.5523317937329199,50
Platform Availability,Access to podcasts,anthropic,0.6864547994932716,10
Platform Availability,Access to podcasts,gemini,0.7132639750402139,50
Platform Availability,Access to podcasts,mistral,0.8891165190538644,50
Platform Availability,Access to podcasts,openai,0.8222917291850481,50
Platform Availability,Access to podcasts,perplexity,0.49704229426508867,50
Platform Availability,Broadcast messages to multiple contacts,anthropic,0.8379197378971075,50
Platform Availability,Broadcast messages to multiple contacts,gemini,0.32576343534713303,50
Platform Availability,Broadcast messages to multiple contacts,mistral,0.8392968185317551,50
Platform Availability,Broadcast messages to multiple contacts,openai,0.6102707514549937,50
Platform Availability,Broadcast messages to multiple contacts,perplexity,0.27560838359721834,50
Platform Availability,Build photo collage,anthropic,0.647116312853055,10
Platform Availability,Build photo collage,gemini,0.4321824242443389,50
Platform Availability,Build photo collage,mistral,0.8241583141321109,50
Platform Availability,Build photo collage,openai,0.44945431369982464,50
Platform Availability,Build photo collage,perplexity,0.27736948538966677,50
Platform Availability,Collaborate with others,anthropic,0.8059439908032631,50
Platform Availability,Collaborate with others,gemini,0.6922938552451202,50
Platform Availability,Collaborate with others,mistral,0.9180802313912728,50
Platform Availability,Collaborate with others,openai,0.687487932450691,50
Platform Availability,Collaborate with others,perplexity,0.6608734478826473,50
Platform Availability,Go Live,anthropic,0.7927995549785953,50
Platform Availability,Go Live,gemini,0.6007243602611286,50
Platform Availability,Go Live,mistral,0.19170358479842492,50
Platform Availability,Go Live,openai,0.6786470269272152,50
Platform Availability,Go Live,perplexity,0.4513215594922967,50
Platform Availability,Keeping up with friends,anthropic,0.6554218866952978,50
Platform Availability,Keeping up with friends,gemini,0.453078292754382,50
Platform Availability,Keeping up with friends,mistral,0.7312508076828717,50
Platform Availability,Keeping up with friends,openai,0.43044752703395145,50
Platform Availability,Keeping up with friends,perplexity,0.0,50
Platform Availability,List items for sale,anthropic,0.7220708327710973,50
Platform Availability,List items for sale,gemini,0.7671712548671824,50
Platform Availability,List items for sale,mistral,0.8009071080908684,50
Platform Availability,List items for sale,openai,0.7207535329756918,50
Platform Availability,List items for sale,perplexity,0.5854854270587616,50
Platform Availability,Photo effects,anthropic,0.6022911508954184,10
Platform Availability,Photo effects,gemini,0.370053925631929,50
Platform Availability,Photo effects,mistral,0.6616906529796822,50
Platform Availability,Photo effects,openai,0.6466235536704141,50
Platform Availability,Photo effects,perplexity,0.09280295389345397,50
Platform Availability,Play games,anthropic,0.5283657594121052,50
Platform Availability,Play games,gemini,0.11921464272386274,50
Platform Availability,Play games,mistral,0.7302336931779785,50
Platform Availability,Play games,openai,0.0004710947187549585,50
Platform Availability,Play games,perplexity,0.01616594145146789,50
Platform Availability,Play playlist on shuffle mode,anthropic,0.8757396516227736,50
Platform Availability,Play playlist on shuffle mode,gemini,0.37083856529569237,50
Platform Availability,Play playlist on shuffle mode,mistral,0.9373335194277875,50
Platform Availability,Play playlist on shuffle mode,openai,0.7910439612723866,50
Platform Availability,Play playlist on shuffle mode,perplexity,0.3569008397228184,50
Platform Availability,Rate movies,anthropic,0.7132472231809919,50
Platform Availability,Rate movies,gemini,0.6443946477980605,50
Platform Availability,Rate movies,mistral,0.7045500656730926,50
Platform Availability,Rate movies,openai,0.34154806726368503,50
Platform Availability,Rate movies,perplexity,0.27977540318004,50
Platform Availability,Search for offer on item,anthropic,0.7118044828917194,50
Platform Availability,Search for offer on item,gemini,0.4050063725012884,50
Platform Availability,Search for offer on item,mistral,0.6684509359723882,50
Platform Availability,Search for offer on item,openai,0.5871541430549962,50
Platform Availability,Search for offer on item,perplexity,0.4162530894633272,50
Platform Availability,Send files,anthropic,0.6216525128707086,50
Platform Availability,Send files,gemini,0.43026767850486974,50
Platform Availability,Send files,mistral,0.5160811855367524,50
Platform Availability,Send files,openai,0.632190792362769,50
Platform Availability,Send files,perplexity,0.1439680430680873,50
Platform Availability,Watch streams,anthropic,0.7627608813972729,50
Platform Availability,Watch streams,gemini,0.2553630273840254,50
Platform Availability,Watch streams,mistral,0.9302902842275442,50
Platform Availability,Watch streams,openai,0.18036352857278476,50
Platform Availability,Watch streams,perplexity,0.132510025955889,50
Platform Availability,Write notes,anthropic,0.630305686509789,50
Platform Availability,Write notes,gemini,0.7181920459078955,50
Platform Availability,Write notes,mistral,0.8404078825443878,50
Platform Availability,Write notes,openai,0.5933930616782621,50
Platform Availability,Write notes,perplexity,0.6261353990580548,50
Security and Privacy,Access to movies,anthropic,0.6940529592901243,50
Security and Privacy,Access to movies,gemini,0.41969899353253387,50
Security and Privacy,Access to movies,mistral,0.8603606704235754,50
Security and Privacy,Access to movies,openai,0.7185582194481506,50
Security and Privacy,Access to movies,perplexity,0.5412816716486752,50
Security and Privacy,Access to podcasts,anthropic,0.8011264575522571,10
Security and Privacy,Access to podcasts,gemini,0.47222390470645675,50
Security and Privacy,Access to podcasts,mistral,0.23972881031537013,50
Security and Privacy,Access to podcasts,openai,0.31181841077634975,50
Security and Privacy,Access to podcasts,perplexity,0.4200835327438571,50
Security and Privacy,Broadcast messages to multiple contacts,anthropic,0.2826250893889778,50
Security and Privacy,Broadcast messages to multiple contacts,gemini,0.0769345494625287,50
Security and Privacy,Broadcast messages to multiple contacts,mistral,0.4782958256491685,50
Security and Privacy,Broadcast messages to multiple contacts,openai,0.24460737789390866,50
Security and Privacy,Broadcast messages to multiple contacts,perplexity,0.06392668331855748,50
Security and Privacy,Build photo collage,anthropic,0.4746605439582635,10
Security and Privacy,Build photo collage,gemini,0.19252095101978525,50
Security and Privacy,Build photo collage,mistral,0.5895195724590275,50
Security and Privacy,Build photo collage,openai,0.053648621076123344,50
Security and Privacy,Build photo collage,perplexity,0.23110970726099808,50
Security and Privacy,Collaborate with others,anthropic,0.027235336411026677,50
Security and Privacy,Collaborate with others,gemini,0.3253052425411233,50
Security and Privacy,Collaborate with others,mistral,0.049263858917307016,50
Security and Privacy,Collaborate with others,openai,0.07361192280447923,50
Security and Privacy,Collaborate with others,perplexity,0.2386288028648044,50
Security and Privacy,Go Live,anthropic,0.0029877553185657024,50
Security and Privacy,Go Live,gemini,0.03169784851477885,50
Security and Privacy,Go Live,mistral,0.0014490464470468594,50
Security and Privacy,Go Live,openai,0.01867231717054287,50
Security and Privacy,Go Live,perplexity,0.12809386736558404,50
Security and Privacy,Keeping up with friends,anthropic,0.2540506631040032,50
Security and Privacy,Keeping up with friends,gemini,0.24450027223530021,50
Security and Privacy,Keeping up with friends,mistral,0.27278319960493974,50
Security and Privacy,Keeping up with friends,openai,0.220440718466578,50
Security and Privacy,Keeping up with friends,perplexity,0.0,50
Security and Privacy,List items for sale,anthropic,0.4346508036637754,50
Security and Privacy,List items for sale,gemini,0.7680337394862833,50
Security and Privacy,List items for sale,mistral,0.6612027041618537,50
Security and Privacy,List items for sale,openai,0.5844684459688227,50
Security and Privacy,List items for sale,perplexity,0.4728202536133598,50
Security and Privacy,Photo effects,anthropic,0.7531955538144774,10
Security and Privacy,Photo effects,gemini,0.42139405716944267,50
Security and Privacy,Photo effects,mistral,0.7103938477946499,50
Security and Privacy,Photo effects,openai,0.24415206336709494,50
Security and Privacy,Photo effects,perplexity,0.2420742795379121,50
Security and Privacy,Play games,anthropic,0.0,50
Security and Privacy,Play games,gemini,0.03027034972717237,50
Security and Privacy,Play games,mistral,0.0,50
Security and Privacy,Play games,openai,0.013736953481586475,50
Security and Privacy,Play games,perplexity,0.02509253408269441,50
Security and Privacy,Play playlist on shuffle mode,anthropic,0.6870075738077847,50
Security and Privacy,Play playlist on shuffle mode,gemini,0.23589262019107088,50
Security and Privacy,Play playlist on shuffle mode,mistral,0.0,50
Security and Privacy,Play playlist on shuffle mode,openai,0.0800957509147624,50
Security and Privacy,Play playlist on shuffle mode,perplexity,0.19460060561121104,50
Security and Privacy,Rate movies,anthropic,0.6313892689722846,50
Security and Privacy,Rate movies,gemini,0.5361756147089877,50
Security and Privacy,Rate movies,mistral,0.6615124736352099,50
Security and Privacy,Rate movies,openai,0.26615247708846324,50
Security and Privacy,Rate movies,perplexity,0.19507406155438287,50
Security and Privacy,Search for offer on item,anthropic,0.0005649625087753441,50
Security and Privacy,Search for offer on item,gemini,0.345071120006682,50
Security and Privacy,Search for offer on item,mistral,0.0,50
Security and Privacy,Search for offer on item,openai,0.261844747062025,50
Security and Privacy,Search for offer on item,perplexity,0.04478740623398561,50
Security and Privacy,Send files,anthropic,0.03870463392456656,50
Security and Privacy,Send files,gemini,0.10200521335516731,50
Security and Privacy,Send files,mistral,0.0021747448003880923,50
Security and Privacy,Send files,openai,0.1736567860217977,50
Security and Privacy,Send files,perplexity,0.0573717654090137,50
