model1,model2,feature,rbo
gemma3_4b,mistral_open,Take quizzes,0.1705362583592789
gemma3_4b,mistral_open,Track learning progress,0.45857981951520244
gemma3_4b,mistral_open,Track order delivery status,0.39630066351820614
gemma3_4b,mistral_open,Track routes on map,0.5437486674222244
gemma3_4b,mistral_open,Track taxi location,0.4983905562815335
gemma3_4b,mistral_open,Track weight,0.4819093213283131
gemma3_4b,mistral_open,Track workouts,0.25895134985733814
gemma3_4b,mistral_open,Transfer money,0.5100109793956432
gemma3_4b,mistral_open,Turn-by-turn navigation,0.5843297015663376
gemma3_4b,mistral_open,Video quality control,0.00024371204312610898
gemma3_4b,mistral_open,View account balances,0.025753634304481122
gemma3_4b,mistral_open,View maps offline,0.401476396619259
gemma3_4b,mistral_open,View product reviews,0.3453244393592519
gemma3_4b,mistral_open,View progress charts,0.379230974673774
gemma3_4b,mistral_open,View transaction history,0.0036947651715372063
gemma3_4b,mistral_open,Watch lectures,0.40976584338961014
gemma3_4b,mistral_open,Watch live TV,0.20614933355236148
gemma3_4b,mistral_open,Watch videos,0.6614454955054303
gemma3_4b,mistral_open,Weather forecast,0.5380664387547219
gemma3_4b,deepseekr1_8b,Access breaking news,0.3988960478026661
gemma3_4b,deepseekr1_8b,Access courses,0.5166654175438948
gemma3_4b,deepseekr1_8b,Access subtitles,0.3834014227782023
gemma3_4b,deepseekr1_8b,Activate cards for overseas usage,0.020075011917830857
gemma3_4b,deepseekr1_8b,Add items to wishlist,0.24236470828070028
gemma3_4b,deepseekr1_8b,Adjust image settings,0.4069767128424076
gemma3_4b,deepseekr1_8b,Apply filters and effects,0.2294749935542864
gemma3_4b,deepseekr1_8b,Audio playback controls,0.7606504242357205
gemma3_4b,deepseekr1_8b,Automatic wallpaper rotation,0.09202121685972113
gemma3_4b,deepseekr1_8b,Backup and restore data,0.2832041790424002
gemma3_4b,deepseekr1_8b,Barcode scanning for items,0.009533186518946272
gemma3_4b,deepseekr1_8b,Book taxis,0.5942238244236917
gemma3_4b,deepseekr1_8b,Bookmark articles,0.4411092231427552
gemma3_4b,deepseekr1_8b,Browse by categories,0.17461725846575515
gemma3_4b,deepseekr1_8b,Browse by category,0.22629870902786897
gemma3_4b,deepseekr1_8b,Calculate fares,0.5400190733800109
gemma3_4b,deepseekr1_8b,Calorie tracking,0.5032764885083238
gemma3_4b,deepseekr1_8b,Change fonts,0.0022150139757559422
gemma3_4b,deepseekr1_8b,Check public transport routes,0.42311468145511005
gemma3_4b,deepseekr1_8b,Comment on posts,0.5087372604100683
gemma3_4b,deepseekr1_8b,Compare prices,0.21870316889349842
gemma3_4b,deepseekr1_8b,Create collages,0.3868645687985526
gemma3_4b,deepseekr1_8b,Create playlists,0.8297529219291045
gemma3_4b,deepseekr1_8b,Currency converter,0.11502873829628063
gemma3_4b,deepseekr1_8b,Customize interface settings,0.12963135383095303
gemma3_4b,deepseekr1_8b,Customize themes,0.008963293831140097
gemma3_4b,deepseekr1_8b,Diet planning,0.4455522315085335
gemma3_4b,deepseekr1_8b,Discover new people,0.15948393485050535
gemma3_4b,deepseekr1_8b,Download books,0.3722842389655591
gemma3_4b,deepseekr1_8b,Download content for offline use,0.2247870160842436
gemma3_4b,deepseekr1_8b,Edit audio files,0.17696123178636777
gemma3_4b,deepseekr1_8b,File management,0.03790221750665987
gemma3_4b,deepseekr1_8b,Financial calculators,0.02425088970237372
gemma3_4b,deepseekr1_8b,Find nearby places,0.4409632758962866
gemma3_4b,deepseekr1_8b,Follow training plans,0.354273228675732
gemma3_4b,deepseekr1_8b,Follow users,0.542682343136906
gemma3_4b,deepseekr1_8b,Get audio coaching,0.02786747321245164
gemma3_4b,deepseekr1_8b,Highlight text,0.039787580388282937
gemma3_4b,deepseekr1_8b,Listen to interviews,0.2204753120503077
gemma3_4b,deepseekr1_8b,Manage shopping cart,0.15029233809559933
gemma3_4b,deepseekr1_8b,Monitor heart rate,0.3908575417418799
gemma3_4b,deepseekr1_8b,Offline learning,0.42113034120960385
gemma3_4b,deepseekr1_8b,Pay bills,0.0973889828578044
gemma3_4b,deepseekr1_8b,Pay credit card bills,0.08299232307116705
gemma3_4b,deepseekr1_8b,Personalized news feed,0.5814082794998116
gemma3_4b,deepseekr1_8b,Photo editing tools,0.5742670958772791
gemma3_4b,deepseekr1_8b,Post content updates,0.5845904972963226
gemma3_4b,deepseekr1_8b,Private chat with users,0.5285959885592252
gemma3_4b,deepseekr1_8b,Read articles offline,0.4730502655741778
gemma3_4b,deepseekr1_8b,Read ebooks,0.1686694120634491
gemma3_4b,deepseekr1_8b,Real-time messaging,0.7460164161428652
gemma3_4b,deepseekr1_8b,Real-time traffic updates,0.561430077537375
gemma3_4b,deepseekr1_8b,Receive daily promotions,0.002141550194793929
gemma3_4b,deepseekr1_8b,Receive money,0.5270215861685822
gemma3_4b,deepseekr1_8b,Receive news notifications,0.5656801912238124
gemma3_4b,deepseekr1_8b,Receive payment receipts,0.09517169148279019
gemma3_4b,deepseekr1_8b,Receive push notifications,0.4472263878815204
gemma3_4b,deepseekr1_8b,Record audio,0.16290644926283415
gemma3_4b,deepseekr1_8b,Remittances overseas,0.20529826696025968
gemma3_4b,deepseekr1_8b,Save favorite locations,0.31937878113533147
gemma3_4b,deepseekr1_8b,Save images locally,0.1126444217597325
gemma3_4b,deepseekr1_8b,Schedule payments,0.32009158262373005
gemma3_4b,deepseekr1_8b,Search for products,0.14877832799712482
gemma3_4b,deepseekr1_8b,Search news topics,0.5289073158597097
gemma3_4b,deepseekr1_8b,Search with suggestions,0.35784037130999613
gemma3_4b,deepseekr1_8b,Search within books,0.3354389194188061
gemma3_4b,deepseekr1_8b,Secure checkout,0.09468071473368546
gemma3_4b,deepseekr1_8b,Send messages,0.7429211828865605
gemma3_4b,deepseekr1_8b,Send money to anyone,0.616417507473156
gemma3_4b,deepseekr1_8b,Set fitness goals,0.4490651731787911
gemma3_4b,deepseekr1_8b,Set wallpapers,0.07197081366224965
gemma3_4b,deepseekr1_8b,Share content on social networks,0.4738825572004124
gemma3_4b,deepseekr1_8b,Share edited photos,0.20994566961327998
gemma3_4b,deepseekr1_8b,Share media,0.059974300244206226
gemma3_4b,deepseekr1_8b,Share payments,0.4891758888359297
gemma3_4b,deepseekr1_8b,Share photos and videos,0.6030106169618088
gemma3_4b,deepseekr1_8b,Store bill details securely,0.07463468685862006
gemma3_4b,deepseekr1_8b,Stream music,0.8025447282281506
gemma3_4b,deepseekr1_8b,Sync across devices,0.1712101227985643
gemma3_4b,deepseekr1_8b,Sync reading progress,0.1523381042433864
gemma3_4b,deepseekr1_8b,Take quizzes,0.1001476244294903
gemma3_4b,deepseekr1_8b,Track learning progress,0.46586731402274884
gemma3_4b,deepseekr1_8b,Track order delivery status,0.348083575430654
gemma3_4b,deepseekr1_8b,Track routes on map,0.47853518957606633
gemma3_4b,deepseekr1_8b,Track taxi location,0.5863571305816726
gemma3_4b,deepseekr1_8b,Track weight,0.49870627578705545
gemma3_4b,deepseekr1_8b,Track workouts,0.3697938517667149
gemma3_4b,deepseekr1_8b,Transfer money,0.5490798508497619
gemma3_4b,deepseekr1_8b,Turn-by-turn navigation,0.6599522375374886
gemma3_4b,deepseekr1_8b,Video quality control,0.35651746227462205
gemma3_4b,deepseekr1_8b,View account balances,0.015283301596101053
gemma3_4b,deepseekr1_8b,View maps offline,0.3862400592909009
gemma3_4b,deepseekr1_8b,View product reviews,0.5520433905899548
gemma3_4b,deepseekr1_8b,View progress charts,0.423198559705768
gemma3_4b,deepseekr1_8b,View transaction history,0.034993054841072735
gemma3_4b,deepseekr1_8b,Watch lectures,0.5418091833488041
gemma3_4b,deepseekr1_8b,Watch live TV,0.4234858040024755
gemma3_4b,deepseekr1_8b,Watch videos,0.6457272644207059
gemma3_4b,deepseekr1_8b,Weather forecast,0.5091994204870595
gemma3_4b,openai,Access breaking news,0.5390403163470614
gemma3_4b,openai,Access courses,0.8005167020422463
gemma3_4b,openai,Access subtitles,0.5050890895837346
gemma3_4b,openai,Activate cards for overseas usage,0.030890674243147734
gemma3_4b,openai,Add items to wishlist,0.4275507144788898
gemma3_4b,openai,Adjust image settings,0.5581450644004742
gemma3_4b,openai,Apply filters and effects,0.3201752320612961
gemma3_4b,openai,Audio playback controls,0.658949391535868
gemma3_4b,openai,Automatic wallpaper rotation,0.3231525695878728
gemma3_4b,openai,Backup and restore data,0.32362556127871467
gemma3_4b,openai,Barcode scanning for items,0.018265251792692908
gemma3_4b,openai,Book taxis,0.589494824426443
gemma3_4b,openai,Bookmark articles,0.5560405105830521
gemma3_4b,openai,Browse by categories,0.2069085100109063
gemma3_4b,openai,Browse by category,0.24627115790916027
gemma3_4b,openai,Calculate fares,0.5981697561132594
gemma3_4b,openai,Calorie tracking,0.715225609974475
gemma3_4b,openai,Change fonts,0.0
gemma3_4b,openai,Check public transport routes,0.5544016351638925
gemma3_4b,openai,Comment on posts,0.6507700129168533
gemma3_4b,openai,Compare prices,0.3402563255145284
gemma3_4b,openai,Create collages,0.44846560205140173
gemma3_4b,openai,Create playlists,0.7889007368675189
gemma3_4b,openai,Currency converter,0.06237900269936314
gemma3_4b,openai,Customize interface settings,0.2758487086925786
gemma3_4b,openai,Customize themes,0.02448663182602566
gemma3_4b,openai,Diet planning,0.6839929469031507
gemma3_4b,openai,Discover new people,0.28157464395386195
gemma3_4b,openai,Download books,0.3774974200090646
gemma3_4b,openai,Download content for offline use,0.5904490678706524
gemma3_4b,openai,Edit audio files,0.22192223812985176
gemma3_4b,openai,File management,0.10179919568365894
gemma3_4b,openai,Financial calculators,0.0012107507949915585
gemma3_4b,openai,Find nearby places,0.5516832247950845
gemma3_4b,openai,Follow training plans,0.3775878813193099
gemma3_4b,openai,Follow users,0.628828173981946
gemma3_4b,openai,Get audio coaching,0.029628034978026765
gemma3_4b,openai,Highlight text,0.02500239223278049
gemma3_4b,openai,Listen to interviews,0.2157790445893819
gemma3_4b,openai,Manage shopping cart,0.2273798937140045
gemma3_4b,openai,Monitor heart rate,0.32290277200502543
gemma3_4b,openai,Offline learning,0.2403351203096805
gemma3_4b,openai,Pay bills,0.10120189607542474
gemma3_4b,openai,Pay credit card bills,0.015553772342271446
gemma3_4b,openai,Personalized news feed,0.8035359405425109
gemma3_4b,openai,Photo editing tools,0.48792742465546934
gemma3_4b,openai,Post content updates,0.7341360779376565
gemma3_4b,openai,Private chat with users,0.4676166020467036
gemma3_4b,openai,Read articles offline,0.4779153649707777
gemma3_4b,openai,Read ebooks,0.4374065863491101
gemma3_4b,openai,Real-time messaging,0.8086573248154096
gemma3_4b,openai,Real-time traffic updates,0.7386243724663202
gemma3_4b,openai,Receive daily promotions,0.01593158172508394
gemma3_4b,openai,Receive money,0.6149240645154262
gemma3_4b,openai,Receive news notifications,0.6211921630820627
gemma3_4b,openai,Receive payment receipts,0.08620607228146528
gemma3_4b,openai,Receive push notifications,0.5200592133181474
gemma3_4b,openai,Record audio,0.14080413547003715
gemma3_4b,openai,Remittances overseas,0.3799905726017893
gemma3_4b,openai,Save favorite locations,0.3487048640863595
gemma3_4b,openai,Save images locally,0.47565863087835025
gemma3_4b,openai,Schedule payments,0.425192286615268
gemma3_4b,openai,Search for products,0.28125114633601833
gemma3_4b,openai,Search news topics,0.7811986990373104
gemma3_4b,openai,Search with suggestions,0.15902150647920413
gemma3_4b,openai,Search within books,0.38609491930686096
gemma3_4b,openai,Secure checkout,0.12794488101631357
gemma3_4b,openai,Send messages,0.7820942344078557
gemma3_4b,openai,Send money to anyone,0.744577254116955
gemma3_4b,openai,Set fitness goals,0.4577738235202037
gemma3_4b,openai,Set wallpapers,0.4830673276501274
gemma3_4b,openai,Share content on social networks,0.6283524767179108
gemma3_4b,openai,Share edited photos,0.276276768321814
gemma3_4b,openai,Share media,0.06547111360958618
gemma3_4b,openai,Share payments,0.588591435527517
gemma3_4b,openai,Share photos and videos,0.7634249591769395
gemma3_4b,openai,Store bill details securely,0.272045791998141
gemma3_4b,openai,Stream music,0.76138963550869
gemma3_4b,openai,Sync across devices,0.314724592226449
gemma3_4b,openai,Sync reading progress,0.28013837120135415
gemma3_4b,openai,Take quizzes,0.2448706467571848
gemma3_4b,openai,Track learning progress,0.4534317969596171
gemma3_4b,openai,Track order delivery status,0.28054410186493184
gemma3_4b,openai,Track routes on map,0.35244345625333956
gemma3_4b,openai,Track taxi location,0.5749529861943767
gemma3_4b,openai,Track weight,0.6435495005600884
gemma3_4b,openai,Track workouts,0.299802271064378
gemma3_4b,openai,Transfer money,0.7572594841050158
gemma3_4b,openai,Turn-by-turn navigation,0.8202330698033077
gemma3_4b,openai,Video quality control,0.37690657825251833
gemma3_4b,openai,View account balances,0.08280311598461482
gemma3_4b,openai,View maps offline,0.40662722610072316
gemma3_4b,openai,View product reviews,0.49608721486113777
gemma3_4b,openai,View progress charts,0.4709301612181186
gemma3_4b,openai,View transaction history,0.0354982985620142
gemma3_4b,openai,Watch lectures,0.5469992701294325
gemma3_4b,openai,Watch live TV,0.651413036794795
gemma3_4b,openai,Watch videos,0.733574827803823
gemma3_4b,openai,Weather forecast,0.46746041926676574
gemma3_4b,gemini,Access breaking news,0.5698256884442688
gemma3_4b,gemini,Access courses,0.794221783787112
gemma3_4b,gemini,Access subtitles,0.29028745343643125
gemma3_4b,gemini,Activate cards for overseas usage,0.009162062475197696
gemma3_4b,gemini,Add items to wishlist,0.46765430510842465
gemma3_4b,gemini,Adjust image settings,0.35762734594772705
gemma3_4b,gemini,Apply filters and effects,0.35210073276157317
gemma3_4b,gemini,Audio playback controls,0.6993103565339834
gemma3_4b,gemini,Automatic wallpaper rotation,0.1866677827981413
gemma3_4b,gemini,Backup and restore data,0.3577552384584491
gemma3_4b,gemini,Barcode scanning for items,0.011040622586785807
gemma3_4b,gemini,Book taxis,0.5924250706489729
gemma3_4b,gemini,Bookmark articles,0.5452971754592039
gemma3_4b,gemini,Browse by categories,0.3649300292206509
gemma3_4b,gemini,Browse by category,0.32197199312838387
gemma3_4b,gemini,Calculate fares,0.5287323643863762
gemma3_4b,gemini,Calorie tracking,0.6480547528922682
gemma3_4b,gemini,Change fonts,7.68906999530713e-06
gemma3_4b,gemini,Check public transport routes,0.5928619187692751
gemma3_4b,gemini,Comment on posts,0.5969981961280051
gemma3_4b,gemini,Compare prices,0.2505535451173289
gemma3_4b,gemini,Create collages,0.19393388847828977
gemma3_4b,gemini,Create playlists,0.781111914389371
gemma3_4b,gemini,Currency converter,0.09555613622506341
gemma3_4b,gemini,Customize interface settings,0.25057890922153037
gemma3_4b,gemini,Customize themes,0.020089590798956426
gemma3_4b,gemini,Diet planning,0.6791917373477291
gemma3_4b,gemini,Discover new people,0.30734429062684315
gemma3_4b,gemini,Download books,0.377576481552291
gemma3_4b,gemini,Download content for offline use,0.33438650499444206
gemma3_4b,gemini,Edit audio files,0.15632136655578624
gemma3_4b,gemini,File management,0.1689384189429527
gemma3_4b,gemini,Financial calculators,5.560711439101256e-05
gemma3_4b,gemini,Find nearby places,0.4705694005347135
gemma3_4b,gemini,Follow training plans,0.3430549550486849
gemma3_4b,gemini,Follow users,0.509955103507274
gemma3_4b,gemini,Get audio coaching,0.014204938708117096
gemma3_4b,gemini,Highlight text,0.028284135166597314
gemma3_4b,gemini,Listen to interviews,0.22466622385717822
gemma3_4b,gemini,Manage shopping cart,0.3573296456318173
gemma3_4b,gemini,Monitor heart rate,0.3567208037510737
gemma3_4b,gemini,Offline learning,0.3530047783982265
gemma3_4b,gemini,Pay bills,0.10444089880948598
gemma3_4b,gemini,Pay credit card bills,0.03147091550714816
gemma3_4b,gemini,Personalized news feed,0.7476552238334153
gemma3_4b,gemini,Photo editing tools,0.3738948634253875
gemma3_4b,gemini,Post content updates,0.6571063164291716
gemma3_4b,gemini,Private chat with users,0.5996344044678722
gemma3_4b,gemini,Read articles offline,0.4759833668977174
gemma3_4b,gemini,Read ebooks,0.442215834376206
gemma3_4b,gemini,Real-time messaging,0.7638065014758362
gemma3_4b,gemini,Real-time traffic updates,0.6751788993224207
gemma3_4b,gemini,Receive daily promotions,0.016149515508501334
gemma3_4b,gemini,Receive money,0.6322002357339956
gemma3_4b,gemini,Receive news notifications,0.44720717226670276
gemma3_4b,gemini,Receive payment receipts,0.08401711771378986
gemma3_4b,gemini,Receive push notifications,0.47204810966653254
gemma3_4b,gemini,Record audio,0.19314483917540654
gemma3_4b,gemini,Remittances overseas,0.35433152153891806
gemma3_4b,gemini,Save favorite locations,0.36278341960848054
gemma3_4b,gemini,Save images locally,0.1323941197083172
gemma3_4b,gemini,Schedule payments,0.14294700187308074
gemma3_4b,gemini,Search for products,0.4562971740752309
gemma3_4b,gemini,Search news topics,0.7631631777577962
gemma3_4b,gemini,Search with suggestions,0.14989803153346018
gemma3_4b,gemini,Search within books,0.4451812540364359
gemma3_4b,gemini,Secure checkout,0.16155555897187868
gemma3_4b,gemini,Send messages,0.7850703875509792
gemma3_4b,gemini,Send money to anyone,0.7370061826367301
gemma3_4b,gemini,Set fitness goals,0.3705498608074742
gemma3_4b,gemini,Set wallpapers,0.5616820273737124
gemma3_4b,gemini,Share content on social networks,0.6044013578520373
gemma3_4b,gemini,Share edited photos,0.21990252920818346
gemma3_4b,gemini,Share media,0.09860022834061515
gemma3_4b,gemini,Share payments,0.5110381927192557
gemma3_4b,gemini,Share photos and videos,0.744551119235213
gemma3_4b,gemini,Store bill details securely,0.12903384815586655
gemma3_4b,gemini,Stream music,0.7945025742882035
gemma3_4b,gemini,Sync across devices,0.42227993848966555
gemma3_4b,gemini,Sync reading progress,0.24762921875235253
gemma3_4b,gemini,Take quizzes,0.25100492029814353
gemma3_4b,gemini,Track learning progress,0.4324344191326927
gemma3_4b,gemini,Track order delivery status,0.0
gemma3_4b,gemini,Track routes on map,0.31620400580672636
gemma3_4b,gemini,Track taxi location,0.6017144020181291
gemma3_4b,gemini,Track weight,0.5901173506564613
gemma3_4b,gemini,Track workouts,0.20781767657748104
gemma3_4b,gemini,Transfer money,0.6754361340284508
gemma3_4b,gemini,Turn-by-turn navigation,0.7802915373245319
gemma3_4b,gemini,Video quality control,0.005502411535941455
gemma3_4b,gemini,View account balances,0.17057747607134158
gemma3_4b,gemini,View maps offline,0.3663482877188033
gemma3_4b,gemini,View product reviews,0.23132580682304177
gemma3_4b,gemini,View progress charts,0.39198384385109464
gemma3_4b,gemini,View transaction history,0.02287560805711012
gemma3_4b,gemini,Watch lectures,0.5816727004354312
gemma3_4b,gemini,Watch live TV,0.6671514363455828
gemma3_4b,gemini,Watch videos,0.6572453632878158
gemma3_4b,gemini,Weather forecast,0.46503001734041116
gemma3_4b,anthropic,Access breaking news,0.607804379002616
gemma3_4b,anthropic,Access courses,0.7762865702530312
gemma3_4b,anthropic,Access subtitles,0.3398974288334498
gemma3_4b,anthropic,Activate cards for overseas usage,0.017353536847676897
gemma3_4b,anthropic,Add items to wishlist,0.5739047957134906
gemma3_4b,anthropic,Adjust image settings,0.37504450018377844
gemma3_4b,anthropic,Apply filters and effects,0.431391828413934
gemma3_4b,anthropic,Audio playback controls,0.8529549421270388
gemma3_4b,anthropic,Automatic wallpaper rotation,0.11484679931460211
gemma3_4b,anthropic,Backup and restore data,0.31147057334115574
gemma3_4b,anthropic,Barcode scanning for items,0.028809900185170247
gemma3_4b,anthropic,Book taxis,0.64226241296135
gemma3_4b,anthropic,Bookmark articles,0.53056406251402
gemma3_4b,anthropic,Browse by categories,0.37344157015663204
gemma3_4b,anthropic,Browse by category,0.23807123423483456
gemma3_4b,anthropic,Calculate fares,0.5781434806257113
gemma3_4b,anthropic,Calorie tracking,0.6963583022417761
gemma3_4b,anthropic,Change fonts,0.00011891485848964156
gemma3_4b,anthropic,Check public transport routes,0.5899487775945281
gemma3_4b,anthropic,Comment on posts,0.7245987434402044
gemma3_4b,anthropic,Compare prices,0.2939003203280799
gemma3_4b,anthropic,Create collages,0.3666239673161402
gemma3_4b,anthropic,Create playlists,0.8152578897557333
gemma3_4b,anthropic,Currency converter,0.1253213985009025
gemma3_4b,anthropic,Customize interface settings,0.2082831969441906
gemma3_4b,anthropic,Customize themes,0.014612269380465628
gemma3_4b,anthropic,Diet planning,0.6984857509926043
gemma3_4b,anthropic,Discover new people,0.2524783972213266
gemma3_4b,anthropic,Download books,0.3573422141550962
gemma3_4b,anthropic,Download content for offline use,0.5965760318482918
gemma3_4b,anthropic,Edit audio files,0.3018301249627066
gemma3_4b,anthropic,File management,0.1076235335988744
gemma3_4b,anthropic,Financial calculators,3.707140959400837e-05
gemma3_4b,anthropic,Find nearby places,0.4013264648401607
gemma3_4b,anthropic,Follow training plans,0.3363814867330365
gemma3_4b,anthropic,Follow users,0.5888488009090522
gemma3_4b,anthropic,Get audio coaching,0.020192160958806257
gemma3_4b,anthropic,Highlight text,0.015973375292148564
gemma3_4b,anthropic,Listen to interviews,0.2335162109119024
gemma3_4b,anthropic,Manage shopping cart,0.36905802590067865
gemma3_4b,anthropic,Monitor heart rate,0.38803213802335274
gemma3_4b,anthropic,Offline learning,0.28085459989106554
gemma3_4b,anthropic,Pay bills,0.08491463782871939
gemma3_4b,anthropic,Pay credit card bills,0.0033313436078900817
gemma3_4b,anthropic,Personalized news feed,0.800883074187439
gemma3_4b,anthropic,Photo editing tools,0.6286373035494109
gemma3_4b,anthropic,Post content updates,0.7291137082037978
gemma3_4b,anthropic,Private chat with users,0.48595548371614955
gemma3_4b,anthropic,Read articles offline,0.4925341300495318
gemma3_4b,anthropic,Read ebooks,0.5093857766668074
gemma3_4b,anthropic,Real-time messaging,0.8532508573196307
gemma3_4b,anthropic,Real-time traffic updates,0.7375775464457268
gemma3_4b,anthropic,Receive daily promotions,0.02079854021803136
gemma3_4b,anthropic,Receive money,0.6343331906523852
gemma3_4b,anthropic,Receive news notifications,0.6246645507624576
gemma3_4b,anthropic,Receive payment receipts,0.08520510537372931
gemma3_4b,anthropic,Receive push notifications,0.543429436684387
gemma3_4b,anthropic,Record audio,0.27245752641967913
gemma3_4b,anthropic,Remittances overseas,0.4534319991427025
gemma3_4b,anthropic,Save favorite locations,0.3883393041034002
gemma3_4b,anthropic,Save images locally,0.3130213937659612
gemma3_4b,anthropic,Schedule payments,0.5144409158908606
gemma3_4b,anthropic,Search for products,0.5053666384553589
gemma3_4b,anthropic,Search news topics,0.7813720610103628
gemma3_4b,anthropic,Search with suggestions,0.07925836080999869
gemma3_4b,anthropic,Search within books,0.3683798383260066
gemma3_4b,anthropic,Secure checkout,0.12106136837961483
gemma3_4b,anthropic,Send messages,0.8169057623643701
gemma3_4b,anthropic,Send money to anyone,0.670200205215339
gemma3_4b,anthropic,Set fitness goals,0.4848049143027447
gemma3_4b,anthropic,Set wallpapers,0.37223927759468817
gemma3_4b,anthropic,Share content on social networks,0.5533005141142746
gemma3_4b,anthropic,Share edited photos,0.10445859739753378
gemma3_4b,anthropic,Share media,0.038849634131413284
gemma3_4b,anthropic,Share payments,0.6690266595109313
gemma3_4b,anthropic,Share photos and videos,0.776151346937926
gemma3_4b,anthropic,Store bill details securely,0.12056119967361777
gemma3_4b,anthropic,Stream music,0.8154587940617801
gemma3_4b,anthropic,Sync across devices,0.40948798530786035
gemma3_4b,anthropic,Sync reading progress,0.3472484584600479
gemma3_4b,anthropic,Take quizzes,0.20368249682708245
gemma3_4b,anthropic,Track learning progress,0.46237029595475043
gemma3_4b,anthropic,Track order delivery status,0.3263796810135711
gemma3_4b,anthropic,Track routes on map,0.2306378610233749
gemma3_4b,anthropic,Track taxi location,0.6037726050340797
gemma3_4b,anthropic,Track weight,0.5943847304509216
gemma3_4b,anthropic,Track workouts,0.3349502915887435
gemma3_4b,anthropic,Transfer money,0.6904876113269871
gemma3_4b,anthropic,Turn-by-turn navigation,0.7702473585132935
gemma3_4b,anthropic,Video quality control,0.0
gemma3_4b,anthropic,View account balances,0.21813350840225174
gemma3_4b,anthropic,View maps offline,0.43771818251037614
gemma3_4b,anthropic,View product reviews,0.3365323551588325
gemma3_4b,anthropic,View progress charts,0.4908684597782957
gemma3_4b,anthropic,View transaction history,0.04243949487198069
gemma3_4b,anthropic,Watch lectures,0.5790975617783808
gemma3_4b,anthropic,Watch live TV,0.7149684739210467
gemma3_4b,anthropic,Watch videos,0.7623726661689176
gemma3_4b,anthropic,Weather forecast,0.48373750695035467
gemma3_4b,mistral,Access breaking news,0.2818056267334248
gemma3_4b,mistral,Access courses,0.8016675564941863
gemma3_4b,mistral,Access subtitles,0.6423212553443101
gemma3_4b,mistral,Activate cards for overseas usage,0.03572469139617834
gemma3_4b,mistral,Add items to wishlist,0.5830050289469922
gemma3_4b,mistral,Adjust image settings,0.35680023859842414
gemma3_4b,mistral,Apply filters and effects,0.39085103050585146
gemma3_4b,mistral,Audio playback controls,0.8572321130329612
gemma3_4b,mistral,Automatic wallpaper rotation,0.19458057379251936
gemma3_4b,mistral,Backup and restore data,0.3456532690091151
gemma3_4b,mistral,Barcode scanning for items,0.01114413201834159
gemma3_4b,mistral,Book taxis,0.5817233986347218
gemma3_4b,mistral,Bookmark articles,0.6094438953937927
gemma3_4b,mistral,Browse by categories,0.0007164949223240502
gemma3_4b,mistral,Browse by category,0.0
gemma3_4b,mistral,Calculate fares,0.6012082082308824
gemma3_4b,mistral,Calorie tracking,0.6444968862522703
gemma3_4b,mistral,Change fonts,0.0
gemma3_4b,mistral,Check public transport routes,0.6034108491661233
gemma3_4b,mistral,Comment on posts,0.5738690212131917
gemma3_4b,mistral,Compare prices,0.3058754180394109
gemma3_4b,mistral,Create collages,0.29441284256280625
gemma3_4b,mistral,Create playlists,0.8152474732328711
gemma3_4b,mistral,Currency converter,0.1565318648527045
gemma3_4b,mistral,Customize interface settings,0.4236705267271435
gemma3_4b,mistral,Customize themes,0.01960143504611851
gemma3_4b,mistral,Diet planning,0.6606479277640258
gemma3_4b,mistral,Discover new people,0.22508795107543192
gemma3_4b,mistral,Download books,0.341490624743376
gemma3_4b,mistral,Download content for offline use,0.602607218586205
gemma3_4b,mistral,Edit audio files,0.2745891371585335
gemma3_4b,mistral,File management,0.23873564943811115
gemma3_4b,mistral,Financial calculators,0.023171075282603572
gemma3_4b,mistral,Find nearby places,0.44628153746726684
gemma3_4b,mistral,Follow training plans,0.44184122155376426
gemma3_4b,mistral,Follow users,0.620087586886623
gemma3_4b,mistral,Get audio coaching,0.015779094946281224
gemma3_4b,mistral,Highlight text,0.050155365227483116
gemma3_4b,mistral,Listen to interviews,0.24026776078259285
gemma3_4b,mistral,Manage shopping cart,0.3873637553780553
gemma3_4b,mistral,Monitor heart rate,0.40191861799698236
gemma3_4b,mistral,Offline learning,0.3566716910392325
gemma3_4b,mistral,Pay bills,0.08900403391881763
gemma3_4b,mistral,Pay credit card bills,0.27444972695878844
gemma3_4b,mistral,Personalized news feed,0.5909176555476785
gemma3_4b,mistral,Photo editing tools,0.6389778846748682
gemma3_4b,mistral,Post content updates,0.6639060211399478
gemma3_4b,mistral,Private chat with users,0.4802568364226278
gemma3_4b,mistral,Read articles offline,0.4910499920810796
gemma3_4b,mistral,Read ebooks,0.3764650312846802
gemma3_4b,mistral,Real-time messaging,0.7416854661305214
gemma3_4b,mistral,Real-time traffic updates,0.6208264423730049
gemma3_4b,mistral,Receive daily promotions,0.02125470541774353
gemma3_4b,mistral,Receive money,0.6535080839117358
gemma3_4b,mistral,Receive news notifications,0.1745573401575491
gemma3_4b,mistral,Receive payment receipts,0.12163630119573686
gemma3_4b,mistral,Receive push notifications,0.48183762492921545
gemma3_4b,mistral,Record audio,0.154794673632309
gemma3_4b,mistral,Remittances overseas,0.5873699379689189
gemma3_4b,mistral,Save favorite locations,0.35406602221858074
gemma3_4b,mistral,Save images locally,0.3766994293122313
gemma3_4b,mistral,Schedule payments,0.37518232798446166
