criteria,feature,model,rbo,num_comparisons
Number_of_Downloads,Play playlist on shuffle mode,openai,0.4495404309922611,30
Number_of_Downloads,Play playlist on shuffle mode,mistral,0.477396232956199,30
Number_of_Downloads,Play playlist on shuffle mode,gemini,0.2436310210334049,27
Number_of_Downloads,Rate movies,openai,0.1941668535360989,20
Number_of_Downloads,Rate movies,mistral,0.28782430777979795,20
Number_of_Downloads,Rate movies,gemini,0.2648959827984828,20
Number_of_Downloads,Search for offer on item,openai,0.0031647020229516156,20
Number_of_Downloads,Search for offer on item,mistral,0.00375899438993983,20
Number_of_Downloads,Search for offer on item,gemini,0.02437585156205258,20
Number_of_Downloads,Send files,openai,0.2739237386782077,30
Number_of_Downloads,Send files,mistral,0.21478907775873987,30
Number_of_Downloads,Send files,gemini,0.2040525549284867,30
Number_of_Downloads,Watch streams,openai,0.0986131252464815,30
Number_of_Downloads,Watch streams,mistral,0.41174617337773445,30
Number_of_Downloads,Watch streams,gemini,0.12092009534214773,30
Number_of_Downloads,Write notes,openai,0.32106913769024764,20
Number_of_Downloads,Write notes,mistral,0.3928070114811063,20
Number_of_Downloads,Write notes,gemini,0.31236807178522774,20
Platform_Availability,Access to movies,openai,0.5337871355408861,30
Platform_Availability,Access to movies,mistral,0.5404358742805264,30
Platform_Availability,Access to movies,gemini,0.44028207838406425,30
Platform_Availability,Access to podcasts,openai,0.4746007641761994,30
Platform_Availability,Access to podcasts,mistral,0.4711327157352106,30
Platform_Availability,Access to podcasts,gemini,0.39377646721261594,27
Platform_Availability,Broadcast messages to multiple contacts,openai,0.254265764693843,30
Platform_Availability,Broadcast messages to multiple contacts,mistral,0.3900310599398391,30
Platform_Availability,Broadcast messages to multiple contacts,gemini,0.1267994464235681,18
Platform_Availability,Build photo collage,openai,0.225885108205962,30
Platform_Availability,Build photo collage,mistral,0.27472339402109164,30
Platform_Availability,Build photo collage,gemini,0.14081965252281056,30
Platform_Availability,Collaborate with others,openai,0.43341110601985255,30
Platform_Availability,Collaborate with others,mistral,0.47312975320955836,30
Platform_Availability,Collaborate with others,gemini,0.42206281426644665,30
Platform_Availability,Go Live,openai,0.26740043117817586,30
Platform_Availability,Go Live,mistral,0.09422897823027507,30
Platform_Availability,Go Live,gemini,0.25519482908893476,24
Platform_Availability,Keeping up with friends,openai,0.2546532370522009,30
Platform_Availability,Keeping up with friends,mistral,0.2881829858243836,30
Platform_Availability,Keeping up with friends,gemini,0.1908641174322077,30
Platform_Availability,List items for sale,openai,0.421527934673492,30
Platform_Availability,List items for sale,mistral,0.44685246689664626,30
Platform_Availability,List items for sale,gemini,0.41400628820380103,30
Platform_Availability,Photo effects,openai,0.24579293186005263,30
Platform_Availability,Photo effects,mistral,0.21174904550030574,30
Platform_Availability,Photo effects,gemini,0.14186080419456545,30
Platform_Availability,Play games,openai,0.0017133268174758236,30
Platform_Availability,Play games,mistral,0.29262632413657913,30
Platform_Availability,Play games,gemini,0.08900622482949182,30
Platform_Availability,Play playlist on shuffle mode,openai,0.5178754166685988,30
Platform_Availability,Play playlist on shuffle mode,mistral,0.5543678545685081,30
Platform_Availability,Play playlist on shuffle mode,gemini,0.26344208917194484,27
Platform_Availability,Rate movies,openai,0.18038015709135446,30
Platform_Availability,Rate movies,mistral,0.31785879748850243,30
Platform_Availability,Rate movies,gemini,0.32444006123361124,30
Platform_Availability,Search for offer on item,openai,0.2827906095593724,30
Platform_Availability,Search for offer on item,mistral,0.32976436189893177,30
Platform_Availability,Search for offer on item,gemini,0.2728320181523772,30
Platform_Availability,Send files,openai,0.29322105004294513,30
Platform_Availability,Send files,mistral,0.16252462627578484,30
Platform_Availability,Send files,gemini,0.266748206590588,30
Platform_Availability,Watch streams,openai,0.10392322118922936,30
Platform_Availability,Watch streams,mistral,0.4588663128782779,30
Platform_Availability,Watch streams,gemini,0.13160498548998975,30
Platform_Availability,Write notes,openai,0.4626218312448093,30
Platform_Availability,Write notes,mistral,0.4394285866385979,30
Platform_Availability,Write notes,gemini,0.4215115336668587,30
Platform_Compatibility,Access to movies,openai,0.48341670480139,30
Platform_Compatibility,Access to movies,mistral,0.5032966926977424,30
Platform_Compatibility,Access to movies,gemini,0.45241145965483154,30
Platform_Compatibility,Access to podcasts,openai,0.5256250820561407,30
Platform_Compatibility,Access to podcasts,mistral,0.5196889776129108,30
Platform_Compatibility,Access to podcasts,gemini,0.35247789843171445,27
Platform_Compatibility,Broadcast messages to multiple contacts,openai,0.313629048861288,30
Platform_Compatibility,Broadcast messages to multiple contacts,mistral,0.40828867393196805,30
Platform_Compatibility,Broadcast messages to multiple contacts,gemini,0.0918194196057686,18
Platform_Compatibility,Build photo collage,openai,0.26980343620521324,30
Platform_Compatibility,Build photo collage,mistral,0.3871544787190909,30
Platform_Compatibility,Build photo collage,gemini,0.1654514875265035,30
Platform_Compatibility,Collaborate with others,openai,0.44583350227575486,30
Platform_Compatibility,Collaborate with others,mistral,0.4511097288032925,30
Platform_Compatibility,Collaborate with others,gemini,0.43837678898596255,30
Platform_Compatibility,Go Live,openai,0.23189391179259908,30
Platform_Compatibility,Go Live,mistral,0.11388738820374814,30
Platform_Compatibility,Go Live,gemini,0.23771638204011966,24
Platform_Compatibility,Keeping up with friends,openai,0.25563747973608775,30
Platform_Compatibility,Keeping up with friends,mistral,0.46322875637969235,30
Platform_Compatibility,Keeping up with friends,gemini,0.3487022409669895,30
Platform_Compatibility,List items for sale,openai,0.4269893981283453,30
Platform_Compatibility,List items for sale,mistral,0.45809791291015756,30
Platform_Compatibility,List items for sale,gemini,0.43586101606947536,30
Platform_Compatibility,Photo effects,openai,0.3063944613857285,30
Platform_Compatibility,Photo effects,mistral,0.3434596981086394,30
Platform_Compatibility,Photo effects,gemini,0.26860507197989963,30
Platform_Compatibility,Play games,openai,0.0003464591555441128,30
Platform_Compatibility,Play games,mistral,0.31351600243851796,30
Platform_Compatibility,Play games,gemini,0.08588567253371174,30
Platform_Compatibility,Play playlist on shuffle mode,openai,0.3625511461159917,30
Platform_Compatibility,Play playlist on shuffle mode,mistral,0.38636983857389884,30
Platform_Compatibility,Play playlist on shuffle mode,gemini,0.23089838438223145,27
Platform_Compatibility,Rate movies,openai,0.19070832315286154,30
Platform_Compatibility,Rate movies,mistral,0.26782479817541477,30
Platform_Compatibility,Rate movies,gemini,0.30094313209776435,30
Platform_Compatibility,Search for offer on item,openai,0.3213736279155187,20
Platform_Compatibility,Search for offer on item,mistral,0.34634148707047274,20
Platform_Compatibility,Search for offer on item,gemini,0.23778909412617977,20
Platform_Compatibility,Send files,openai,0.3204634331161708,30
Platform_Compatibility,Send files,mistral,0.22403643443142462,30
Platform_Compatibility,Send files,gemini,0.2745283822940129,30
Platform_Compatibility,Watch streams,openai,0.11941557181811532,30
Platform_Compatibility,Watch streams,mistral,0.3318354472583765,30
Platform_Compatibility,Watch streams,gemini,0.17393098364274187,30
Platform_Compatibility,Write notes,openai,0.48968734270283093,30
Platform_Compatibility,Write notes,mistral,0.45038304698193826,30
Platform_Compatibility,Write notes,gemini,0.4549661460083921,30
Privacy_and_Security,Access to movies,openai,0.31335005589248405,30
Privacy_and_Security,Access to movies,mistral,0.31506255054428317,30
Privacy_and_Security,Access to movies,gemini,0.23241236090671044,30
Privacy_and_Security,Access to podcasts,openai,0.16696257617485116,20
Privacy_and_Security,Access to podcasts,mistral,0.15903401869376693,20
Privacy_and_Security,Access to podcasts,gemini,0.21098247322032926,18
Privacy_and_Security,Broadcast messages to multiple contacts,openai,0.2462609688400125,20
Privacy_and_Security,Broadcast messages to multiple contacts,mistral,0.24757946863299382,20
Privacy_and_Security,Broadcast messages to multiple contacts,gemini,0.04950366790967914,12
Privacy_and_Security,Build photo collage,openai,0.12499794035304025,30
Privacy_and_Security,Build photo collage,mistral,0.30936938508733663,30
Privacy_and_Security,Build photo collage,gemini,0.18461160053416978,30
Privacy_and_Security,Collaborate with others,openai,0.20392989961193866,30
Privacy_and_Security,Collaborate with others,mistral,0.22088421492336333,30
Privacy_and_Security,Collaborate with others,gemini,0.20547528981298216,30
Privacy_and_Security,Go Live,openai,0.08107982731600089,20
Privacy_and_Security,Go Live,mistral,0.07658902612812567,20
Privacy_and_Security,Go Live,gemini,0.07151205868133319,16
Privacy_and_Security,Keeping up with friends,openai,0.16341879219924663,30
Privacy_and_Security,Keeping up with friends,mistral,0.11019112432669799,30
Privacy_and_Security,Keeping up with friends,gemini,0.08073797804605759,30
Privacy_and_Security,List items for sale,openai,0.30393632375469665,20
Privacy_and_Security,List items for sale,mistral,0.2910251510400096,20
Privacy_and_Security,List items for sale,gemini,0.2367315208264132,20
Privacy_and_Security,Photo effects,openai,0.17550312437810436,30
Privacy_and_Security,Photo effects,mistral,0.2157490718755832,30
Privacy_and_Security,Photo effects,gemini,0.1820121269282379,30
Privacy_and_Security,Play games,openai,0.0,20
Privacy_and_Security,Play games,mistral,0.0029462027580806132,20
Privacy_and_Security,Play games,gemini,0.0007467470626158745,20
Privacy_and_Security,Play playlist on shuffle mode,openai,0.00033018440221839414,20
Privacy_and_Security,Play playlist on shuffle mode,mistral,0.0,20
Privacy_and_Security,Play playlist on shuffle mode,gemini,0.04271988920317761,18
Privacy_and_Security,Rate movies,openai,0.2040152489657215,20
Privacy_and_Security,Rate movies,mistral,0.21143774753097885,20
Privacy_and_Security,Rate movies,gemini,0.20860633556814534,20
Privacy_and_Security,Search for offer on item,openai,0.17646657608744593,20
Privacy_and_Security,Search for offer on item,mistral,0.031914342960626424,20
Privacy_and_Security,Search for offer on item,gemini,0.14552624946143183,20
Privacy_and_Security,Send files,openai,0.05203705722334303,30
Privacy_and_Security,Send files,mistral,0.021998243615268,30
Privacy_and_Security,Send files,gemini,0.048843443876038894,30
Privacy_and_Security,Watch streams,openai,0.03798122747748402,20
Privacy_and_Security,Watch streams,mistral,0.13620177033761266,20
Privacy_and_Security,Watch streams,gemini,0.04202177612026895,20
Privacy_and_Security,Write notes,openai,0.19032781842453175,30
Privacy_and_Security,Write notes,mistral,0.15295283235460222,30
Privacy_and_Security,Write notes,gemini,0.17297104604829727,30
Subscription_Cost,Access to movies,openai,0.1676222245754971,20
Subscription_Cost,Access to movies,mistral,0.15093140722763496,20
Subscription_Cost,Access to movies,gemini,0.17857442094535134,20
Subscription_Cost,Access to podcasts,openai,0.2271571493634627,20
Subscription_Cost,Access to podcasts,mistral,0.24605171788734662,20
Subscription_Cost,Access to podcasts,gemini,0.18443837797051232,18
Subscription_Cost,Broadcast messages to multiple contacts,openai,0.232200745093548,30
Subscription_Cost,Broadcast messages to multiple contacts,mistral,0.31019480903825586,30
Subscription_Cost,Broadcast messages to multiple contacts,gemini,0.12240322957741606,18
Subscription_Cost,Build photo collage,openai,0.17570649279417216,20
Subscription_Cost,Build photo collage,mistral,0.24167722652058193,20
Subscription_Cost,Build photo collage,gemini,0.13143103310736176,20
Subscription_Cost,Collaborate with others,openai,0.35159514317564905,20
Subscription_Cost,Collaborate with others,mistral,0.46884989547703315,20
Subscription_Cost,Collaborate with others,gemini,0.3836549842233946,20
Subscription_Cost,Go Live,openai,0.05546052255547533,20
Subscription_Cost,Go Live,mistral,0.026244509766503794,20
Subscription_Cost,Go Live,gemini,0.03468291744987155,16
Subscription_Cost,Keeping up with friends,openai,0.21840892535765227,20
Subscription_Cost,Keeping up with friends,mistral,0.16889512261266168,20
Subscription_Cost,Keeping up with friends,gemini,0.1498720375533034,20
Subscription_Cost,List items for sale,openai,0.297320370690985,20
Subscription_Cost,List items for sale,mistral,0.34078635050004347,20
Subscription_Cost,List items for sale,gemini,0.2733189130857006,20
Subscription_Cost,Photo effects,openai,0.23921263997591743,20
Subscription_Cost,Photo effects,mistral,0.34421166428612415,20
Subscription_Cost,Photo effects,gemini,0.22102443278437361,20
Subscription_Cost,Play games,openai,0.01166883802506769,20
Subscription_Cost,Play games,mistral,0.19536766678337736,20
Subscription_Cost,Play games,gemini,0.056063736859214244,20
Subscription_Cost,Play playlist on shuffle mode,openai,0.3823509423814417,30
Subscription_Cost,Play playlist on shuffle mode,mistral,0.3744044944029692,30
Subscription_Cost,Play playlist on shuffle mode,gemini,0.1824915750829039,27
Subscription_Cost,Rate movies,openai,0.24371657722300782,20
Subscription_Cost,Rate movies,mistral,0.24999663213904824,20
Subscription_Cost,Rate movies,gemini,0.27521458626351075,20
Subscription_Cost,Search for offer on item,openai,0.0,20
Subscription_Cost,Search for offer on item,mistral,0.0,20
Subscription_Cost,Search for offer on item,gemini,0.0,20
Subscription_Cost,Send files,openai,0.1890900621716747,20
Subscription_Cost,Send files,mistral,0.15329465876495718,20
Subscription_Cost,Send files,gemini,0.19193444405684612,20
Subscription_Cost,Watch streams,openai,0.027275443361982128,20
Subscription_Cost,Watch streams,mistral,0.14654502873392838,20
Subscription_Cost,Watch streams,gemini,0.04262406825343311,20
Subscription_Cost,Write notes,openai,0.34179952778181916,20
Subscription_Cost,Write notes,mistral,0.3640919656446735,20
Subscription_Cost,Write notes,gemini,0.3282032370803092,20
Update_Frequency,Access to movies,openai,0.4757208018104967,20
Update_Frequency,Access to movies,mistral,0.48850224303243445,20
Update_Frequency,Access to movies,gemini,0.4258274161051828,20
Update_Frequency,Access to podcasts,openai,0.3314253916812202,20
Update_Frequency,Access to podcasts,mistral,0.35135970261116767,20
Update_Frequency,Access to podcasts,gemini,0.2831881654991583,18
Update_Frequency,Broadcast messages to multiple contacts,openai,0.3445500582228068,30
Update_Frequency,Broadcast messages to multiple contacts,mistral,0.3809214871545513,30
Update_Frequency,Broadcast messages to multiple contacts,gemini,0.08957317254726245,18
Update_Frequency,Build photo collage,openai,0.1427269919534416,30
Update_Frequency,Build photo collage,mistral,0.24012543494051813,30
Update_Frequency,Build photo collage,gemini,0.17365477921410247,30
Update_Frequency,Collaborate with others,openai,0.41875506405655183,30
Update_Frequency,Collaborate with others,mistral,0.5041097521668607,30
Update_Frequency,Collaborate with others,gemini,0.46884765698790026,30
Update_Frequency,Go Live,openai,0.0,20
Update_Frequency,Go Live,mistral,0.1864125200661047,20
Update_Frequency,Go Live,gemini,0.004700764565688335,16
Update_Frequency,Keeping up with friends,openai,0.23116962620433812,30
Update_Frequency,Keeping up with friends,mistral,0.3915444996432886,30
Update_Frequency,Keeping up with friends,gemini,0.2985633258242399,30
Update_Frequency,List items for sale,openai,0.3658777381603525,30
Update_Frequency,List items for sale,mistral,0.3854467362978732,30
Update_Frequency,List items for sale,gemini,0.3769598876475241,30
Update_Frequency,Photo effects,openai,0.23171382207757174,30
Update_Frequency,Photo effects,mistral,0.1765873715028894,30
Update_Frequency,Photo effects,gemini,0.21119194457356924,30
Update_Frequency,Play games,openai,0.0015732740233246635,30
Update_Frequency,Play games,mistral,0.2639086146773465,30
Update_Frequency,Play games,gemini,0.11220287671612098,30
Update_Frequency,Play playlist on shuffle mode,openai,0.37230104279011705,30
Update_Frequency,Play playlist on shuffle mode,mistral,0.3958118334729808,30
Update_Frequency,Play playlist on shuffle mode,gemini,0.19948197642257243,27
Update_Frequency,Rate movies,openai,0.14757185260603775,30
Update_Frequency,Rate movies,mistral,0.295444398520667,30
Update_Frequency,Rate movies,gemini,0.29820051611998255,30
Update_Frequency,Search for offer on item,openai,0.22304882565750142,30
Update_Frequency,Search for offer on item,mistral,0.30969068421989804,30
Update_Frequency,Search for offer on item,gemini,0.2397338436154754,30
Update_Frequency,Send files,openai,0.1842442336450194,30
Update_Frequency,Send files,mistral,0.2701164913726438,30
Update_Frequency,Send files,gemini,0.1589674636616553,30
Update_Frequency,Watch streams,openai,0.1296685327235341,30
Update_Frequency,Watch streams,mistral,0.42352098901264906,30
Update_Frequency,Watch streams,gemini,0.21620110155226285,30
Update_Frequency,Write notes,openai,0.4336997922897773,30
Update_Frequency,Write notes,mistral,0.5142118173156853,30
Update_Frequency,Write notes,gemini,0.41853069738006504,30
User_Base,Access to movies,openai,0.4958229015474863,30
User_Base,Access to movies,mistral,0.49028659299486993,30
User_Base,Access to movies,gemini,0.3950410160407509,30
User_Base,Access to podcasts,openai,0.4882429516447714,30
User_Base,Access to podcasts,mistral,0.5207045249089076,30
User_Base,Access to podcasts,gemini,0.3211438888424539,27
User_Base,Broadcast messages to multiple contacts,openai,0.22727163776076267,30
User_Base,Broadcast messages to multiple contacts,mistral,0.4241601584157551,30
User_Base,Broadcast messages to multiple contacts,gemini,0.05832374409024785,18
User_Base,Build photo collage,openai,0.24689173619228652,20
User_Base,Build photo collage,mistral,0.23807060128188,20
User_Base,Build photo collage,gemini,0.10108408538005467,20
User_Base,Collaborate with others,openai,0.26732905363286036,30
User_Base,Collaborate with others,mistral,0.3782064541703266,30
User_Base,Collaborate with others,gemini,0.30465924745762335,30
User_Base,Go Live,openai,0.0,20
User_Base,Go Live,mistral,0.20825919602676496,20
User_Base,Go Live,gemini,0.005945826358958768,16
User_Base,Keeping up with friends,openai,0.15703612436186856,30
User_Base,Keeping up with friends,mistral,0.3527171008811134,30
User_Base,Keeping up with friends,gemini,0.31846082499677625,30
User_Base,List items for sale,openai,0.41050139338429215,30
User_Base,List items for sale,mistral,0.3970889735833693,30
User_Base,List items for sale,gemini,0.3852230752376117,30
User_Base,Photo effects,openai,0.20855319102846717,30
User_Base,Photo effects,mistral,0.22358933404860146,30
User_Base,Photo effects,gemini,0.1597032669774654,30
User_Base,Play games,openai,0.0012601526256001653,30
User_Base,Play games,mistral,0.3167501086341141,30
User_Base,Play games,gemini,0.1734773502911861,30
User_Base,Play playlist on shuffle mode,openai,0.3992018006775312,30
User_Base,Play playlist on shuffle mode,mistral,0.4142263979850644,30
User_Base,Play playlist on shuffle mode,gemini,0.20322786153986863,27
User_Base,Rate movies,openai,0.21281592038953098,30
User_Base,Rate movies,mistral,0.28442189346595936,30
User_Base,Rate movies,gemini,0.29024537144162577,30
User_Base,Search for offer on item,openai,0.006407743536488047,20
User_Base,Search for offer on item,mistral,0.007989680783048793,20
User_Base,Search for offer on item,gemini,0.023222345916180942,20
User_Base,Send files,openai,0.18512637785866753,20
User_Base,Send files,mistral,0.11880358337375516,20
User_Base,Send files,gemini,0.12986128430768762,20
User_Base,Watch streams,openai,0.1275127197281643,30
User_Base,Watch streams,mistral,0.29457554683667425,30
User_Base,Watch streams,gemini,0.23245816297575858,30
User_Base,Write notes,openai,0.45463751404625263,30
User_Base,Write notes,mistral,0.4905098284592214,30
User_Base,Write notes,gemini,0.40093279086492417,30
User_Interface_and_Ease_of_Use,Access to movies,openai,0.5076382073945449,30
User_Interface_and_Ease_of_Use,Access to movies,mistral,0.5018827373000269,30
User_Interface_and_Ease_of_Use,Access to movies,gemini,0.4599382304961984,30
User_Interface_and_Ease_of_Use,Access to podcasts,openai,0.36711935773931104,30
User_Interface_and_Ease_of_Use,Access to podcasts,mistral,0.3733766808228473,30
User_Interface_and_Ease_of_Use,Access to podcasts,gemini,0.38288045799749404,27
User_Interface_and_Ease_of_Use,Broadcast messages to multiple contacts,openai,0.19507316667853425,30
User_Interface_and_Ease_of_Use,Broadcast messages to multiple contacts,mistral,0.32777664267170437,30
User_Interface_and_Ease_of_Use,Broadcast messages to multiple contacts,gemini,0.13320893587677085,18
User_Interface_and_Ease_of_Use,Build photo collage,openai,0.24199232681151991,30
User_Interface_and_Ease_of_Use,Build photo collage,mistral,0.2755676405521324,30
User_Interface_and_Ease_of_Use,Build photo collage,gemini,0.21589573488058358,30
User_Interface_and_Ease_of_Use,Collaborate with others,openai,0.40034683528225873,30
User_Interface_and_Ease_of_Use,Collaborate with others,mistral,0.3853682832150335,30
User_Interface_and_Ease_of_Use,Collaborate with others,gemini,0.4042867315485591,30
User_Interface_and_Ease_of_Use,Go Live,openai,0.14530000464076503,30
User_Interface_and_Ease_of_Use,Go Live,mistral,0.14814211012058018,30
User_Interface_and_Ease_of_Use,Go Live,gemini,0.13692703073278306,24
User_Interface_and_Ease_of_Use,Keeping up with friends,openai,0.24351502665522715,30
User_Interface_and_Ease_of_Use,Keeping up with friends,mistral,0.28022945353322615,30
User_Interface_and_Ease_of_Use,Keeping up with friends,gemini,0.22488676331730342,30
User_Interface_and_Ease_of_Use,List items for sale,openai,0.3434220600260088,30
User_Interface_and_Ease_of_Use,List items for sale,mistral,0.35668818490017384,30
User_Interface_and_Ease_of_Use,List items for sale,gemini,0.36969523496185974,30
User_Interface_and_Ease_of_Use,Photo effects,openai,0.2967183491382765,30
User_Interface_and_Ease_of_Use,Photo effects,mistral,0.33331253976662933,30
User_Interface_and_Ease_of_Use,Photo effects,gemini,0.24475038468800403,30
User_Interface_and_Ease_of_Use,Play games,openai,0.0019275669500849666,30
User_Interface_and_Ease_of_Use,Play games,mistral,0.31160267492206,30
User_Interface_and_Ease_of_Use,Play games,gemini,0.09722677018619717,30
User_Interface_and_Ease_of_Use,Play playlist on shuffle mode,openai,0.3497918043229553,30
User_Interface_and_Ease_of_Use,Play playlist on shuffle mode,mistral,0.38205044471509414,30
User_Interface_and_Ease_of_Use,Play playlist on shuffle mode,gemini,0.17613449545501553,27
User_Interface_and_Ease_of_Use,Rate movies,openai,0.210916753799145,30
User_Interface_and_Ease_of_Use,Rate movies,mistral,0.3289802767243145,30
User_Interface_and_Ease_of_Use,Rate movies,gemini,0.33695793679325553,30
User_Interface_and_Ease_of_Use,Search for offer on item,openai,0.25953215151091763,30
User_Interface_and_Ease_of_Use,Search for offer on item,mistral,0.3255146173814819,30
User_Interface_and_Ease_of_Use,Search for offer on item,gemini,0.23496825532044155,30
User_Interface_and_Ease_of_Use,Send files,openai,0.3188852050071402,30
User_Interface_and_Ease_of_Use,Send files,mistral,0.18532976631444,30
User_Interface_and_Ease_of_Use,Send files,gemini,0.26844943506930324,30
User_Interface_and_Ease_of_Use,Watch streams,openai,0.13156267103993502,30
User_Interface_and_Ease_of_Use,Watch streams,mistral,0.38981028316596594,30
User_Interface_and_Ease_of_Use,Watch streams,gemini,0.11369895411246597,30
User_Interface_and_Ease_of_Use,Write notes,openai,0.4343478496335151,30
User_Interface_and_Ease_of_Use,Write notes,mistral,0.46801862878041767,30
User_Interface_and_Ease_of_Use,Write notes,gemini,0.42066221961071565,30
User_Ratings,Access to movies,openai,0.46410378591518214,30
User_Ratings,Access to movies,mistral,0.4773815918559571,30
User_Ratings,Access to movies,gemini,0.4288388883068905,30
User_Ratings,Access to podcasts,openai,0.3668301303953883,30
User_Ratings,Access to podcasts,mistral,0.38270141021117815,30
User_Ratings,Access to podcasts,gemini,0.30154985245819327,27
User_Ratings,Broadcast messages to multiple contacts,openai,0.31489162611466887,20
User_Ratings,Broadcast messages to multiple contacts,mistral,0.4233873345262131,20
User_Ratings,Broadcast messages to multiple contacts,gemini,0.07525207560555089,12
User_Ratings,Build photo collage,openai,0.2779395134863148,30
User_Ratings,Build photo collage,mistral,0.2616533000287964,30
User_Ratings,Build photo collage,gemini,0.17937934785024873,30
User_Ratings,Collaborate with others,openai,0.44156618554691074,30
User_Ratings,Collaborate with others,mistral,0.46193825976402575,30
User_Ratings,Collaborate with others,gemini,0.45242252849443054,30
User_Ratings,Go Live,openai,0.08834285225538673,30
User_Ratings,Go Live,mistral,0.18404918511056814,30
User_Ratings,Go Live,gemini,0.08894689370431456,24
User_Ratings,Keeping up with friends,openai,0.23006768953184778,20
User_Ratings,Keeping up with friends,mistral,0.24235916881378627,20
User_Ratings,Keeping up with friends,gemini,0.19344507604059347,20
User_Ratings,List items for sale,openai,0.29112661632761117,30
User_Ratings,List items for sale,mistral,0.3096264234675654,30
User_Ratings,List items for sale,gemini,0.2881626138410862,30
User_Ratings,Photo effects,openai,0.2022860585958258,20
User_Ratings,Photo effects,mistral,0.29085571968971424,20
User_Ratings,Photo effects,gemini,0.15920105005493412,20
User_Ratings,Play games,openai,0.00012578453417843587,30
User_Ratings,Play games,mistral,0.3002230445397174,30
User_Ratings,Play games,gemini,0.08856584534607967,30
User_Ratings,Play playlist on shuffle mode,openai,0.517455686752564,30
User_Ratings,Play playlist on shuffle mode,mistral,0.5350856362412225,30
User_Ratings,Play playlist on shuffle mode,gemini,0.25495805104780794,27
User_Ratings,Rate movies,openai,0.2217117516134887,30
User_Ratings,Rate movies,mistral,0.31038823847118646,30
User_Ratings,Rate movies,gemini,0.3016082645752377,30
User_Ratings,Search for offer on item,openai,0.2192686381915891,30
User_Ratings,Search for offer on item,mistral,0.250963328140568,30
User_Ratings,Search for offer on item,gemini,0.16884948943511227,30
User_Ratings,Send files,openai,0.29426371680190283,30
User_Ratings,Send files,mistral,0.255646694323743,30
User_Ratings,Send files,gemini,0.26436738355081424,30
User_Ratings,Watch streams,openai,0.06635561955712846,20
User_Ratings,Watch streams,mistral,0.2527380217886468,20
User_Ratings,Watch streams,gemini,0.08057428237667759,20
User_Ratings,Write notes,openai,0.45611244519777977,30
User_Ratings,Write notes,mistral,0.4938961166716263,30
User_Ratings,Write notes,gemini,0.4154193011978835,30
User_Reviews_and_Ratings,Access to movies,openai,0.5876266681836896,20
User_Reviews_and_Ratings,Access to movies,mistral,0.5860374601617698,20
User_Reviews_and_Ratings,Access to movies,gemini,0.43797152528752636,20
User_Reviews_and_Ratings,Access to podcasts,openai,0.3906245433175073,20
User_Reviews_and_Ratings,Access to podcasts,mistral,0.3942512783589574,20
User_Reviews_and_Ratings,Access to podcasts,gemini,0.3647270944274267,18
User_Reviews_and_Ratings,Broadcast messages to multiple contacts,openai,0.26225067068072694,30
User_Reviews_and_Ratings,Broadcast messages to multiple contacts,mistral,0.30597904910264445,30
User_Reviews_and_Ratings,Broadcast messages to multiple contacts,gemini,0.13064143995199023,18
User_Reviews_and_Ratings,Build photo collage,openai,0.20324175155201257,30
User_Reviews_and_Ratings,Build photo collage,mistral,0.3718296120332078,30
User_Reviews_and_Ratings,Build photo collage,gemini,0.22188475963753831,30
User_Reviews_and_Ratings,Collaborate with others,openai,0.39615133499197047,30
User_Reviews_and_Ratings,Collaborate with others,mistral,0.44491110882574036,30
User_Reviews_and_Ratings,Collaborate with others,gemini,0.43257652455547535,30
User_Reviews_and_Ratings,Go Live,openai,0.17136732611120878,30
User_Reviews_and_Ratings,Go Live,mistral,0.21132094950161096,30
User_Reviews_and_Ratings,Go Live,gemini,0.20977516899986606,24
User_Reviews_and_Ratings,Keeping up with friends,openai,0.25925258835789294,30
User_Reviews_and_Ratings,Keeping up with friends,mistral,0.27480269156476717,30
User_Reviews_and_Ratings,Keeping up with friends,gemini,0.23911204205556838,30
User_Reviews_and_Ratings,List items for sale,openai,0.32393747989430083,30
User_Reviews_and_Ratings,List items for sale,mistral,0.3323575248099485,30
User_Reviews_and_Ratings,List items for sale,gemini,0.360675671472019,30
User_Reviews_and_Ratings,Photo effects,openai,0.2845155429689993,30
User_Reviews_and_Ratings,Photo effects,mistral,0.3243962972528603,30
User_Reviews_and_Ratings,Photo effects,gemini,0.2613694282659435,30
User_Reviews_and_Ratings,Play games,openai,0.0024092764140376363,30
User_Reviews_and_Ratings,Play games,mistral,0.2601337539240036,30
User_Reviews_and_Ratings,Play games,gemini,0.11492036471729786,30
User_Reviews_and_Ratings,Play playlist on shuffle mode,openai,0.18146165435191133,30
User_Reviews_and_Ratings,Play playlist on shuffle mode,mistral,0.20130331580591249,30
User_Reviews_and_Ratings,Play playlist on shuffle mode,gemini,0.14472688460757835,27
User_Reviews_and_Ratings,Rate movies,openai,0.21825664981300807,30
User_Reviews_and_Ratings,Rate movies,mistral,0.35509611099120447,30
User_Reviews_and_Ratings,Rate movies,gemini,0.358569160592018,30
User_Reviews_and_Ratings,Search for offer on item,openai,0.24549100562054574,30
User_Reviews_and_Ratings,Search for offer on item,mistral,0.3877140226646022,30
User_Reviews_and_Ratings,Search for offer on item,gemini,0.2250033766503715,30
User_Reviews_and_Ratings,Send files,openai,0.291317687995975,30
User_Reviews_and_Ratings,Send files,mistral,0.22396343324624368,30
